a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
0,1.7,0.59451,1.3419,0.53971,0.99993,2.5212,3.0849,0,1,1.6
0,1.7,0.59464,1.3457,0.53805,0.99899,2.5213,3.0798,0.00032933,0.98324,1.6
0,1.7,0.59476,1.3494,0.53637,1,2.5214,3.0747,0.00085389,0.96666,1.6
0,1.7,0.59489,1.3531,0.53477,0.99957,2.5216,3.0697,0.0016184,0.95034,1.6
0,1.7,0.595,1.3567,0.53309,0.99998,2.5218,3.0648,0.0025739,0.93419,1.6
0,1.7,0.59511,1.3604,0.53147,1,2.5221,3.0599,0.0037448,0.91826,1.6
0,1.7,0.59522,1.364,0.52986,1,2.5224,3.0551,0.0051334,0.90255,1.6
0,1.7,0.59533,1.3676,0.52821,1,2.5228,3.0504,0.0067204,0.88704,1.6
0,1.7,0.59543,1.3715,0.52652,0.99596,2.5232,3.0459,0.0088848,0.87234,1.6
0,1.7,0.59554,1.3748,0.52506,1,2.5236,3.0411,0.0105,0.85663,1.6
0,1.7,0.59563,1.3783,0.52346,0.99998,2.5241,3.0366,0.012681,0.84171,1.6
0,1.7,0.59574,1.3818,0.52197,1,2.5246,3.0321,0.015056,0.82699,1.6
0,1.7,0.59583,1.3853,0.5204,1,2.5252,3.0276,0.017619,0.81246,1.6
0,1.7,0.59592,1.3888,0.51884,1,2.5259,3.0232,0.020361,0.7981,1.6
0,1.7,0.59601,1.3923,0.51739,0.99998,2.5265,3.0189,0.023296,0.78394,1.6
0,1.7,0.5961,1.3957,0.51587,0.99999,2.5272,3.0146,0.0264,0.76995,1.6
0,1.7,0.59618,1.3991,0.51436,1,2.528,3.0104,0.029675,0.75613,1.6
0,1.7,0.59627,1.4025,0.51295,0.99999,2.5288,3.0062,0.033128,0.74249,1.6
0,1.7,0.59635,1.4059,0.51148,0.99999,2.5296,3.0021,0.036741,0.729,1.6
0,1.7,0.59643,1.4092,0.51002,0.99999,2.5304,2.9981,0.040521,0.71569,1.6
0,1.7,0.59652,1.4126,0.50866,0.99995,2.5313,2.994,0.044466,0.70254,1.6
0,1.7,0.59659,1.4159,0.50724,0.99999,2.5323,2.9901,0.048548,0.68952,1.6
0,1.7,0.59667,1.4192,0.50583,1,2.5332,2.9861,0.052787,0.67667,1.6
0,1.7,0.59675,1.4225,0.50451,1,2.5342,2.9823,0.057173,0.66396,1.6
0,1.7,0.59682,1.4258,0.50314,0.9998,2.5353,2.9785,0.061757,0.65149,1.6
0,1.7,0.5969,1.429,0.5018,1,2.5363,2.9746,0.066372,0.63896,1.6
0,1.7,0.59698,1.4323,0.50052,1,2.5374,2.9709,0.071182,0.62668,1.6
0,1.7,0.59705,1.4355,0.49921,1,2.5385,2.9672,0.076137,0.61454,1.6
0,1.7,0.59712,1.4387,0.49809,0.99897,2.5398,2.9637,0.081552,0.60315,1.6
0,1.7,0.59708,1.4418,0.49929,0.98525,2.5422,2.9636,0.092365,0.60282,1.5994
0,1.7,0.5976,1.448,0.49804,0.99999,2.5438,2.9534,0.099444,0.56947,1.6
0,1.7,0.59757,1.4509,0.49676,1,2.5453,2.9502,0.10595,0.55887,1.6
0,1.7,0.59754,1.4538,0.49547,0.99998,2.5468,2.947,0.11259,0.54843,1.6
0,1.7,0.59752,1.4566,0.49424,1,2.5483,2.9438,0.11935,0.53809,1.6
0,1.7,0.59749,1.4595,0.49301,1,2.5499,2.9407,0.12625,0.52789,1.6
0,1.7,0.59747,1.4623,0.49183,0.99999,2.5515,2.9376,0.13328,0.51783,1.6
0,1.7,0.59745,1.4651,0.49064,0.99997,2.5531,2.9346,0.14045,0.50791,1.6
0,1.7,0.59743,1.4679,0.48948,0.99999,2.5548,2.9316,0.14773,0.49809,1.6
0,1.7,0.59742,1.4707,0.48837,0.99998,2.5565,2.9286,0.15514,0.48842,1.6
0,1.7,0.5974,1.4734,0.48726,1,2.5582,2.9257,0.16266,0.47883,1.6
0,1.7,0.59739,1.4762,0.48618,1,2.5599,2.9228,0.17032,0.46939,1.6
0,1.7,0.59737,1.4789,0.48514,1,2.5617,2.92,0.17809,0.46007,1.6
0,1.7,0.59736,1.4816,0.4841,1,2.5635,2.9172,0.18597,0.45086,1.6
0,1.7,0.59735,1.4843,0.48309,1,2.5653,2.9144,0.19397,0.44177,1.6
0,1.7,0.59735,1.4869,0.4821,1,2.5671,2.9116,0.20208,0.43278,1.6
0,1.7,0.59734,1.4896,0.48114,1,2.569,2.9089,0.2103,0.4239,1.6
0,1.7,0.59734,1.4922,0.4802,0.99998,2.5709,2.9063,0.21863,0.41516,1.6
0,1.7,0.59733,1.4948,0.47928,0.99998,2.5728,2.9036,0.22706,0.40649,1.6
