a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
1,1,0.73738,1.5774,0.68312,1,2.4735,3.2405,0,1,1.4
1,1,0.73782,1.5905,0.67902,0.99794,2.4752,3.2272,0.0044736,0.96191,1.4
1,1,0.73806,1.5967,0.67716,0.99992,2.476,3.2204,0.0066084,0.94231,1.4
1,1,0.73827,1.6031,0.67509,1,2.477,3.2138,0.009113,0.92357,1.4
1,1,0.73849,1.6095,0.67314,0.99994,2.478,3.2074,0.011791,0.90515,1.4
1,1,0.7387,1.6158,0.67121,1,2.4791,3.2011,0.014605,0.88694,1.4
1,1,0.73912,1.6285,0.66736,1,2.4814,3.1886,0.020705,0.85132,1.4
1,1,0.7397,1.6473,0.66162,0.99999,2.4854,3.1707,0.030977,0.79979,1.4
1,1,0.73987,1.6535,0.65968,0.99999,2.4868,3.1649,0.034695,0.78311,1.4
1,1,0.74023,1.6658,0.65591,0.99999,2.4898,3.1535,0.042561,0.75047,1.4
1,1,0.74056,1.678,0.65219,0.99996,2.493,3.1424,0.051004,0.71882,1.4
1,1,0.74074,1.6841,0.65042,1,2.4947,3.137,0.05542,0.7033,1.4
1,1,0.74104,1.6962,0.64675,1,2.4983,3.1265,0.064686,0.67302,1.4
1,1,0.74149,1.714,0.64147,1,2.504,3.1112,0.079592,0.62929,1.4
1,1,0.74162,1.7199,0.63969,0.99985,2.506,3.1064,0.084868,0.61532,1.4
1,1,0.74177,1.7258,0.63796,1,2.508,3.1014,0.090188,0.60125,1.4
1,1,0.7419,1.7316,0.63625,1,2.5101,3.0967,0.09568,0.58756,1.4
1,1,0.74203,1.7374,0.63456,1,2.5123,3.092,0.1013,0.57408,1.4
1,1,0.74215,1.7431,0.63282,0.99999,2.5145,3.0873,0.10704,0.56082,1.4
1,1,0.74225,1.7488,0.63117,0.99951,2.5168,3.083,0.11307,0.54841,1.4
1,1,0.74239,1.7546,0.62948,1,2.519,3.0783,0.1189,0.5349,1.4
1,1,0.74252,1.7602,0.62788,1,2.5213,3.0739,0.12502,0.52227,1.4
1,1,0.74263,1.7659,0.62622,1,2.5237,3.0696,0.13126,0.50982,1.4
1,1,0.74274,1.7715,0.62465,0.99998,2.5262,3.0653,0.13762,0.49762,1.4
1,1,0.74295,1.7825,0.62146,1,2.5312,3.057,0.15067,0.4737,1.4
1,1,0.74305,1.788,0.61989,0.99998,2.5337,3.0529,0.15739,0.46208,1.4
1,1,0.74316,1.7935,0.61836,1,2.5363,3.0489,0.1642,0.4506,1.4
1,1,0.74335,1.8043,0.61534,1,2.5417,3.0411,0.17818,0.42826,1.4
1,1,0.74353,1.8149,0.61235,1,2.5472,3.0336,0.1926,0.40666,1.4
1,1,0.74379,1.8306,0.60801,1,2.5558,3.0228,0.21504,0.37563,1.4
1,1,0.74388,1.8358,0.60664,1,2.5587,3.0193,0.22273,0.36564,1.4
1,1,0.74404,1.846,0.60386,1,2.5647,3.0125,0.23842,0.34618,1.4
1,1,0.7442,1.856,0.6012,1,2.5709,3.006,0.25451,0.3274,1.4
1,1,0.74434,1.8659,0.59856,0.99999,2.5772,2.9996,0.271,0.3093,1.4
1,1,0.7444,1.8708,0.59722,1,2.5804,2.9966,0.27938,0.30045,1.4
1,1,0.74447,1.8757,0.59597,0.99999,2.5836,2.9936,0.28787,0.29183,1.4
1,1,0.7446,1.8853,0.59345,1,2.5902,2.9877,0.3051,0.27495,1.4
1,1,0.74467,1.89,0.59225,1,2.5936,2.9848,0.31386,0.26675,1.4
1,1,0.7448,1.8994,0.58984,1,2.6004,2.9793,0.33164,0.25082,1.4
1,1,0.74485,1.904,0.58868,0.99995,2.6038,2.9766,0.34067,0.24323,1.4
1,1,0.74492,1.9086,0.5875,1,2.6073,2.9739,0.34978,0.23547,1.4
1,1,0.7451,1.9222,0.58413,1,2.618,2.9662,0.37761,0.21353,1.4
1,1,0.7452,1.9311,0.58193,0.99995,2.6252,2.9614,0.39657,0.19975,1.4
1,1,0.74525,1.9355,0.58081,1,2.6289,2.959,0.40618,0.19283,1.4
1,1,0.74536,1.9442,0.5787,1,2.6363,2.9545,0.42563,0.17969,1.4
1,1,0.74586,1.9971,0.56576,1,2.6874,2.9289,0.55913,0.10629,1.4
1,1,0.74594,2.0048,0.56399,1,2.6956,2.9255,0.58069,0.09672,1.4
1,1,0.74603,2.0235,0.55934,1,2.7167,2.9178,0.63568,0.074638,1.4
1,1,0.746,2.027,0.55827,1,2.721,2.9164,0.64686,0.070532,1.4
1,1,0.74595,2.0517,0.55159,1,2.7515,2.9073,0.72681,0.044581,1.4
1,1,0.74589,2.0585,0.54962,1,2.7605,2.9051,0.75017,0.038056,1.4
1,1,0.74549,2.0817,0.54225,1,2.7925,2.8982,0.83391,0.018494,1.4
1,1,0.74527,2.0881,0.53986,1,2.8019,2.8966,0.85841,0.013888,1.4
1,1,0.74288,2.1217,0.52355,0.99997,2.856,2.8918,1,0,1.4
