a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
0.2,1.1,0.98789,1.3812,0.39076,0.74052,1.4369,1.7947,2.2171,0,0.45041,1,2
0.2,1.1,0.98794,1.3831,0.39142,0.74163,1.4374,1.7927,2.2154,0.0011831,0.4392,0.99134,1.9999
0.2,1.1,0.98777,1.3843,0.39208,0.74266,1.4388,1.791,2.2144,0.0042238,0.42985,0.98598,1.9995
0.2,1.1,0.98805,1.3861,0.39268,0.74335,1.4401,1.7893,2.2128,0.0069062,0.4204,0.97777,1.9999
0.2,1.1,0.98809,1.3875,0.39332,0.74419,1.4415,1.7876,2.2115,0.010008,0.41124,0.97128,1.9999
0.2,1.1,0.98817,1.389,0.39397,0.74501,1.4429,1.786,2.2102,0.013093,0.4021,0.96453,2
0.2,1.1,0.98815,1.3904,0.39463,0.74589,1.4444,1.7844,2.209,0.016359,0.39309,0.9585,1.9999
0.2,1.1,0.98823,1.3919,0.3953,0.74671,1.4458,1.7827,2.2077,0.019516,0.38402,0.95178,2
0.2,1.1,0.98822,1.3933,0.39599,0.74194,1.4473,1.7811,2.2065,0.022808,0.37506,0.94561,2
0.2,1.1,0.98818,1.3946,0.39668,0.74286,1.4489,1.7795,2.2053,0.026179,0.36616,0.93969,1.9999
0.2,1.1,0.98792,1.3957,0.39739,0.74393,1.4505,1.778,2.2045,0.029852,0.35748,0.93517,1.9994
0.2,1.1,0.9882,1.3974,0.3981,0.74462,1.4519,1.7763,2.2029,0.032832,0.34834,0.92706,2
0.2,1.1,0.98813,1.3987,0.39883,0.74557,1.4535,1.7748,2.2017,0.036302,0.33955,0.92128,1.9999
0.2,1.1,0.98814,1.4001,0.39956,0.74646,1.455,1.7732,2.2005,0.03968,0.3307,0.91491,2
0.2,1.1,0.9881,1.4015,0.40032,0.74738,1.4566,1.7716,2.1993,0.043137,0.32192,0.90881,2
0.2,1.1,0.98805,1.4028,0.40108,0.74833,1.4582,1.77,2.1982,0.046641,0.31319,0.90284,2
0.2,1.1,0.9879,1.4041,0.40185,0.74386,1.4599,1.7685,2.1971,0.050276,0.30456,0.8974,1.9998
0.2,1.1,0.98782,1.4054,0.40264,0.74484,1.4615,1.7669,2.196,0.053843,0.29589,0.89151,1.9998
0.2,1.1,0.98773,1.4067,0.40344,0.74584,1.4631,1.7654,2.1948,0.057445,0.28726,0.88566,1.9998
0.2,1.1,0.98763,1.408,0.40427,0.74684,1.4648,1.7638,2.1937,0.061082,0.27866,0.87986,1.9998
0.2,1.1,0.98752,1.4093,0.4051,0.74786,1.4665,1.7623,2.1926,0.064755,0.2701,0.8741,1.9998
0.2,1.1,0.98748,1.4107,0.40597,0.74884,1.4681,1.7607,2.1914,0.068373,0.26152,0.8679,2
0.2,1.1,0.98734,1.412,0.40685,0.74989,1.4698,1.7592,2.1903,0.072123,0.25304,0.86223,2
0.2,1.1,0.98718,1.4132,0.40773,0.75097,1.4716,1.7577,2.1892,0.075933,0.24462,0.8567,2
0.2,1.1,0.98701,1.4145,0.40865,0.74674,1.4733,1.7562,2.1881,0.079773,0.23624,0.85116,2
0.2,1.1,0.98683,1.4157,0.40958,0.74785,1.4751,1.7547,2.187,0.083662,0.2279,0.84569,2
0.2,1.1,0.98656,1.4169,0.41052,0.74904,1.4769,1.7532,2.1861,0.087675,0.21968,0.84069,1.9998
0.2,1.1,0.98636,1.4181,0.41151,0.75018,1.4787,1.7517,2.185,0.091641,0.21143,0.83522,1.9998
