a,t0,Kp,Ti,Td,beta,Jdi,Jr,JdiNorm,JrNorm,Ms
1,0.4,4.9348,1.0132,0.51821,0.41578,0.27598,1.4458,0,1,4.3406
1,0.4,4.946,1.0185,0.51608,0.41779,0.27599,1.4406,1.3055e-05,0.98325,4.3436
1,0.4,4.9501,1.0245,0.51428,0.41985,0.27602,1.4354,4.8477e-05,0.96664,4.3334
1,0.4,4.9482,1.0307,0.51229,0.41672,0.27606,1.4303,0.00010173,0.94988,4.3061
1,0.4,4.9572,1.0361,0.50982,0.41432,0.27612,1.4251,0.00017774,0.93315,4.2994
1,0.4,4.9643,1.0418,0.50739,0.41561,0.27619,1.4198,0.00028067,0.91629,4.2887
1,0.4,4.9624,1.0487,0.50613,0.41009,0.27629,1.4147,0.00040666,0.89958,4.2718
1,0.4,4.9703,1.0545,0.50391,0.41137,0.2764,1.4096,0.00054672,0.8831,4.266
1,0.4,4.979,1.0603,0.50142,0.4123,0.27653,1.4044,0.00071753,0.86647,4.2594
1,0.4,4.9812,1.0671,0.49983,0.41495,0.27668,1.3992,0.00091706,0.8497,4.2483
1,0.4,4.9839,1.0737,0.49796,0.41728,0.27684,1.3941,0.0011287,0.83327,4.2351
1,0.4,4.9947,1.0796,0.4954,0.41792,0.27703,1.3889,0.0013757,0.81654,4.2326
1,0.4,4.989,1.0872,0.49441,0.41352,0.27723,1.3838,0.0016408,0.80016,4.2109
1,0.4,4.998,1.0934,0.49203,0.41458,0.27745,1.3787,0.0019289,0.78365,4.2067
1,0.4,5.0077,1.0995,0.48952,0.41544,0.27769,1.3736,0.0022464,0.76716,4.2029
1,0.4,5.0097,1.1069,0.48833,0.41804,0.27796,1.3685,0.0025905,0.75069,4.1967
1,0.4,5.0126,1.1137,0.48609,0.41222,0.27823,1.3634,0.00295,0.73425,4.1807
1,0.4,5.0245,1.1203,0.48403,0.41303,0.27853,1.3583,0.0033453,0.71767,4.1874
1,0.4,5.0242,1.1276,0.48243,0.41599,0.27885,1.3532,0.0037573,0.70144,4.1716
1,0.4,5.0285,1.1348,0.48038,0.41796,0.27919,1.3481,0.0041997,0.68491,4.1616
1,0.4,5.0413,1.1415,0.47862,0.41098,0.27953,1.3431,0.0046558,0.66873,4.1733
1,0.4,5.0418,1.149,0.47676,0.41369,0.27991,1.338,0.0051513,0.65225,4.157
1,0.4,5.0466,1.1565,0.47523,0.41588,0.2803,1.333,0.0056528,0.63611,4.1538
1,0.4,5.0566,1.1636,0.4733,0.41229,0.28071,1.3279,0.0061917,0.61984,4.1577
1,0.4,5.0473,1.1727,0.47222,0.41314,0.28118,1.3229,0.006811,0.60349,4.1289
1,0.4,5.0402,1.182,0.47062,0.41139,0.28172,1.3179,0.0075234,0.58757,4.1001
1,0.4,5.0332,1.1923,0.46916,0.41378,0.28236,1.313,0.0083617,0.5716,4.0736
1,0.4,5.0295,1.2032,0.46736,0.41359,0.28309,1.3081,0.0093192,0.55575,4.0512
1,0.4,5.021,1.2149,0.46549,0.41889,0.28395,1.3032,0.010439,0.54007,4.0189
1,0.4,5.0106,1.2272,0.46345,0.41767,0.28493,1.2984,0.011725,0.52455,3.9822
1,0.4,4.9992,1.2403,0.46157,0.42373,0.28607,1.2937,0.013219,0.50924,3.9458
1,0.4,4.9882,1.2544,0.4594,0.42992,0.2874,1.289,0.014958,0.49417,3.9088
1,0.4,4.9699,1.2684,0.45747,0.43043,0.28896,1.2844,0.016997,0.47941,3.861
1,0.4,4.9536,1.2835,0.45557,0.4375,0.29078,1.2799,0.019385,0.465,3.8185
1,0.4,4.9343,1.2986,0.45283,0.44448,0.29281,1.2759,0.022048,0.45184,3.7656
1,0.4,4.9112,1.3161,0.44913,0.45223,0.29545,1.2717,0.0255,0.43856,3.7021
1,0.4,4.8896,1.3279,0.45095,0.45991,0.29844,1.2678,0.029419,0.42569,3.6789
1,0.4,4.873,1.3426,0.45179,0.46751,0.30154,1.2638,0.03348,0.41296,3.6582
1,0.4,4.8513,1.3571,0.45256,0.47552,0.30475,1.2599,0.037683,0.40037,3.6288
1,0.4,4.8266,1.3715,0.45336,0.48382,0.30808,1.2561,0.042041,0.38794,3.5952
1,0.4,4.8054,1.3887,0.45451,0.49262,0.31177,1.252,0.046869,0.37488,3.5702
1,0.4,4.7835,1.4027,0.4564,0.50069,0.31512,1.2485,0.051258,0.36358,3.549
1,0.4,4.7568,1.4186,0.45762,0.50957,0.31884,1.2448,0.056135,0.35167,3.5163
1,0.4,4.7292,1.4373,0.45838,0.52035,0.32298,1.2409,0.061563,0.33916,3.4801
1,0.4,4.7092,1.4552,0.45944,0.53316,0.32673,1.2376,0.066474,0.32845,3.4579
