a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
0.7,2,0.68923,2.0708,0.7356,0.89134,3.1243,3.2719,4.0841,0,0.14158,1,1.8
0.7,2,0.68927,2.0718,0.7357,0.88545,3.1243,3.2707,4.0833,7.6438e-05,0.13813,0.99753,1.8
0.7,2,0.6893,2.0727,0.73595,0.88314,3.1244,3.2695,4.0825,0.00019593,0.13472,0.99512,1.8
0.7,2,0.68934,2.0735,0.73616,0.88035,3.1245,3.2683,4.0818,0.00037058,0.13137,0.99282,1.8
0.7,2,0.68938,2.0743,0.7364,0.87807,3.1246,3.2672,4.0811,0.00059573,0.12807,0.99062,1.8
0.7,2,0.68941,2.0748,0.7369,0.8794,3.1247,3.266,4.0805,0.00087117,0.12482,0.98851,1.8
0.7,2,0.68945,2.0755,0.73725,0.87846,3.1248,3.2649,4.0798,0.001196,0.12163,0.98648,1.8
0.7,2,0.68948,2.0759,0.73787,0.88135,3.125,3.2638,4.0792,0.001569,0.11848,0.98455,1.8
0.7,2,0.68951,2.0763,0.73842,0.88309,3.1252,3.2627,4.0787,0.0019898,0.11539,0.9827,1.8
0.7,2,0.68954,2.0768,0.73897,0.88494,3.1254,3.2616,4.0781,0.0024546,0.11234,0.98094,1.8
0.7,2,0.68957,2.077,0.73972,0.89097,3.1256,3.2605,4.0776,0.0029617,0.10934,0.97924,1.8
0.7,2,0.6896,2.0773,0.74031,0.89475,3.1259,3.2595,4.0771,0.0035096,0.10637,0.97763,1.8
0.7,2,0.68963,2.0777,0.74094,0.9013,3.1261,3.2585,4.0766,0.0040956,0.10345,0.97608,1.8
0.7,2,0.68965,2.0783,0.74125,0.89425,3.1264,3.2574,4.0761,0.0047218,0.10057,0.97463,1.8
0.7,2,0.68968,2.0786,0.74184,0.89811,3.1267,3.2564,4.0757,0.005377,0.097719,0.97321,1.8
0.7,2,0.6897,2.079,0.74233,0.89829,3.127,3.2554,4.0753,0.0060639,0.094902,0.97185,1.8
0.7,2,0.68972,2.0793,0.74292,0.90592,3.1273,3.2544,4.0749,0.0067759,0.09211,0.97052,1.8
0.7,2,0.68974,2.0797,0.74341,0.90234,3.1277,3.2535,4.0745,0.007536,0.08937,0.96935,1.8
0.7,2,0.68976,2.0801,0.74392,0.90625,3.128,3.2525,4.0741,0.0082894,0.08662,0.96805,1.8
0.7,2,0.68978,2.0804,0.74443,0.90642,3.1284,3.2516,4.0737,0.0090837,0.083914,0.96689,1.8
0.7,2,0.6898,2.0808,0.74494,0.90283,3.1287,3.2506,4.0734,0.0099165,0.08125,0.96585,1.8
0.7,2,0.68982,2.0811,0.74547,0.90674,3.1291,3.2497,4.073,0.010737,0.07857,0.96468,1.8
0.7,2,0.68983,2.0815,0.74592,0.89945,3.1295,3.2487,4.0727,0.011611,0.075949,0.96373,1.8
0.7,2,0.68985,2.0818,0.74651,0.90705,3.1299,3.2478,4.0724,0.012469,0.073308,0.96261,1.8
0.7,2,0.68986,2.0821,0.74708,0.9072,3.1303,3.2469,4.0721,0.013391,0.070735,0.96168,1.8
0.7,2,0.68987,2.0824,0.74769,0.90736,3.1307,3.246,4.0718,0.014355,0.068206,0.96083,1.8
0.7,2,0.68988,2.0826,0.74832,0.90751,3.1312,3.2451,4.0716,0.015355,0.065714,0.96004,1.8
0.7,2,0.6899,2.0829,0.74898,0.90765,3.1317,3.2442,4.0714,0.016388,0.063257,0.95931,1.8
0.7,2,0.6899,2.0831,0.74966,0.9078,3.1321,3.2434,4.0712,0.017452,0.060832,0.95864,1.8
0.7,2,0.68991,2.0834,0.75036,0.90795,3.1326,3.2425,4.071,0.018546,0.058438,0.95802,1.8
0.7,2,0.68992,2.0835,0.7511,0.90809,3.1331,3.2417,4.0708,0.01968,0.056088,0.95753,1.8
0.7,2,0.68992,2.0838,0.75182,0.90824,3.1336,3.2409,4.0706,0.02082,0.053741,0.95694,1.8
0.7,2,0.68993,2.0839,0.75258,0.90839,3.1342,3.2401,4.0705,0.021999,0.051436,0.95648,1.8
0.7,2,0.68993,2.0841,0.75336,0.90853,3.1347,3.2393,4.0704,0.023207,0.049161,0.95607,1.8
0.7,2,0.68993,2.0843,0.75416,0.90868,3.1353,3.2385,4.0702,0.024443,0.046915,0.95572,1.8
0.7,2,0.68992,2.0844,0.75499,0.90882,3.1358,3.2377,4.0702,0.025721,0.044714,0.95549,1.8
0.7,2,0.68992,2.0845,0.75582,0.90897,3.1364,3.2369,4.0701,0.027005,0.042516,0.95516,1.8
0.7,2,0.68992,2.0847,0.75668,0.90912,3.137,3.2362,4.07,0.028334,0.040368,0.95498,1.8
0.7,2,0.68989,2.0846,0.75764,0.90555,3.1377,3.2354,4.0701,0.029766,0.038335,0.95532,1.8
0.7,2,0.6899,2.0848,0.75849,0.90942,3.1383,3.2347,4.07,0.031098,0.03618,0.95479,1.8
0.7,2,0.68988,2.0849,0.75944,0.90957,3.1389,3.234,4.07,0.032544,0.034154,0.95488,1.8
0.7,2,0.68987,2.085,0.7604,0.90972,3.1396,3.2332,4.07,0.034008,0.032144,0.95488,1.8
0.7,2,0.68984,2.085,0.76142,0.90987,3.1403,3.2326,4.07,0.035533,0.030201,0.9551,1.8
0.7,2,0.68982,2.085,0.76245,0.91003,3.141,3.2319,4.0701,0.037086,0.028284,0.95527,1.8
0.7,2,0.6898,2.085,0.76354,0.90648,3.1417,3.2312,4.0702,0.038708,0.026442,0.95568,1.8
0.7,2,0.68975,2.0848,0.76471,0.90664,3.1424,3.2306,4.0705,0.040412,0.024691,0.95646,1.8
0.7,2,0.68974,2.0849,0.76577,0.91051,3.1432,3.23,4.0705,0.042037,0.02284,0.95646,1.8
0.7,2,0.6897,2.0848,0.76694,0.9074,3.144,3.2293,4.0706,0.043773,0.021115,0.95701,1.8
0.7,2,0.68964,2.0846,0.76821,0.90715,3.1448,3.2288,4.071,0.045619,0.019514,0.95812,1.8
0.7,2,0.68961,2.0846,0.76938,0.90732,3.1456,3.2282,4.0711,0.047392,0.017819,0.95846,1.8
0.7,2,0.68956,2.0844,0.77065,0.9075,3.1464,3.2276,4.0713,0.049265,0.016237,0.95926,1.8
0.7,2,0.68951,2.0843,0.77194,0.90769,3.1473,3.2271,4.0716,0.051189,0.014708,0.96016,1.8
0.7,2,0.68945,2.0841,0.77328,0.90788,3.1482,3.2266,4.0719,0.053167,0.013235,0.96116,1.8
0.7,2,0.68938,2.0839,0.77465,0.90807,3.1491,3.2261,4.0723,0.055199,0.011818,0.96226,1.8
0.7,2,0.68931,2.0836,0.77606,0.90827,3.15,3.2256,4.0727,0.057287,0.010459,0.96346,1.8
0.7,2,0.68924,2.0833,0.77751,0.90847,3.151,3.2251,4.0731,0.059436,0.009164,0.96477,1.8
0.7,2,0.68915,2.083,0.77901,0.90868,3.152,3.2247,4.0735,0.06165,0.0079366,0.9662,1.8
0.7,2,0.68907,2.0827,0.78055,0.9089,3.153,3.2243,4.074,0.063929,0.0067769,0.96774,1.8
0.7,2,0.68897,2.0823,0.78213,0.90912,3.1541,3.2239,4.0745,0.066277,0.0056892,0.96942,1.8
0.7,2,0.68887,2.0819,0.78376,0.90935,3.1552,3.2235,4.0751,0.06869,0.0046671,0.97115,1.8
0.7,2,0.68875,2.0815,0.78545,0.90959,3.1563,3.2232,4.0757,0.071201,0.0037505,0.97318,1.8
0.7,2,0.68861,2.0809,0.78723,0.9062,3.1575,3.2229,4.0765,0.073858,0.0029979,0.97579,1.8
0.7,2,0.68851,2.0805,0.78897,0.9101,3.1586,3.2226,4.077,0.076445,0.0021428,0.97747,1.8
0.7,2,0.68836,2.0799,0.79084,0.91037,3.1599,3.2224,4.0778,0.079222,0.001505,0.98,1.8
0.7,2,0.68821,2.0793,0.79275,0.91065,3.1612,3.2222,4.0786,0.082086,0.00095456,0.98262,1.8
0.7,2,0.68805,2.0786,0.79473,0.91094,3.1625,3.2221,4.0795,0.085052,0.00050937,0.9854,1.8
0.7,2,0.68788,2.078,0.79678,0.91124,3.1639,3.2219,4.0804,0.088126,0.0001742,0.98834,1.8
0.7,2,0.68769,2.0772,0.79891,0.90792,3.1653,3.2219,4.0815,0.091348,0,0.99168,1.8
0.7,2,0.68909,2.0799,0.72577,0.90994,3.1245,3.2724,4.0723,0.00045174,0.14288,0.96244,1.8
0.7,2,0.68914,2.0806,0.72614,0.91018,3.1245,3.2712,4.0716,0.00050291,0.1394,0.95996,1.8
0.7,2,0.68919,2.0813,0.72652,0.90661,3.1246,3.27,4.0708,0.00060492,0.13598,0.95754,1.8
0.7,2,0.68924,2.082,0.72688,0.90684,3.1246,3.2688,4.0701,0.00074521,0.13259,0.95512,1.8
0.7,2,0.68928,2.0827,0.7273,0.90706,3.1247,3.2676,4.0694,0.00097354,0.12929,0.95298,1.8
0.7,2,0.68933,2.0833,0.72769,0.90727,3.1248,3.2664,4.0687,0.0012309,0.12603,0.95078,1.8
0.7,2,0.68937,2.0839,0.72812,0.90747,3.125,3.2653,4.0681,0.0015692,0.12285,0.94884,1.8
0.7,2,0.68941,2.0845,0.72853,0.90767,3.1252,3.2642,4.0675,0.0019369,0.1197,0.94684,1.8
0.7,2,0.68945,2.0851,0.72896,0.90785,3.1254,3.2631,4.0669,0.0023694,0.11662,0.94501,1.8
0.7,2,0.68949,2.0856,0.7294,0.90803,3.1256,3.262,4.0664,0.0028483,0.11358,0.94326,1.8
0.7,2,0.68952,2.0861,0.72988,0.9082,3.1258,3.261,4.0659,0.0033921,0.11062,0.94171,1.8
0.7,2,0.68956,2.0866,0.73032,0.90837,3.1261,3.2599,4.0654,0.0039514,0.10766,0.94006,1.8
0.7,2,0.6896,2.087,0.73078,0.90854,3.1263,3.2589,4.0649,0.0045606,0.10477,0.93854,1.8
0.7,2,0.68963,2.0875,0.73126,0.90869,3.1266,3.2579,4.0644,0.0052114,0.10191,0.93713,1.8
0.7,2,0.68966,2.0879,0.73174,0.90884,3.1269,3.2569,4.064,0.0058929,0.099088,0.93576,1.8
0.7,2,0.6897,2.0883,0.73226,0.90899,3.1273,3.2559,4.0636,0.0066245,0.096317,0.93448,1.8
0.7,2,0.68973,2.0887,0.73282,0.90913,3.1276,3.255,4.0632,0.0074035,0.093595,0.93328,1.8
0.7,2,0.68976,2.089,0.73343,0.90926,3.128,3.254,4.0629,0.0082333,0.090927,0.93224,1.8
0.7,2,0.68979,2.0894,0.73402,0.9094,3.1284,3.2531,4.0626,0.0090776,0.088273,0.93111,1.8
0.7,2,0.68982,2.0897,0.73464,0.90953,3.1288,3.2522,4.0622,0.0099646,0.085663,0.93011,1.8
0.7,2,0.68985,2.09,0.73529,0.90966,3.1292,3.2513,4.062,0.010883,0.083087,0.92918,1.8
0.7,2,0.68988,2.0903,0.73596,0.90978,3.1296,3.2504,4.0617,0.011842,0.080553,0.92837,1.8
0.7,2,0.68991,2.0906,0.73664,0.90991,3.1301,3.2495,4.0614,0.012818,0.078037,0.92754,1.8
0.7,2,0.68994,2.0909,0.73731,0.91003,3.1305,3.2486,4.0612,0.013811,0.075537,0.92668,1.8
0.7,2,0.68996,2.0912,0.73802,0.91015,3.131,3.2477,4.0609,0.01484,0.073076,0.92594,1.8
0.7,2,0.68998,2.0914,0.73874,0.91027,3.1314,3.2469,4.0607,0.015895,0.070641,0.92526,1.8
0.7,2,0.69001,2.0917,0.73947,0.91039,3.1319,3.246,4.0605,0.016973,0.068231,0.92461,1.8
0.7,2,0.69003,2.0919,0.74021,0.90679,3.1324,3.2452,4.0603,0.018072,0.065843,0.92398,1.8
0.7,2,0.68997,2.0915,0.74137,0.90318,3.1331,3.2445,4.0609,0.019501,0.063836,0.92584,1.7999
0.7,2,0.69007,2.0923,0.74175,0.91075,3.1334,3.2435,4.06,0.020346,0.061144,0.92291,1.8
0.7,2,0.69008,2.0925,0.74254,0.90716,3.134,3.2427,4.0598,0.021517,0.058831,0.92243,1.8
0.7,2,0.69009,2.0927,0.74336,0.90727,3.1345,3.2419,4.0597,0.022723,0.056555,0.92209,1.8
0.7,2,0.69011,2.0928,0.74419,0.90739,3.1351,3.2411,4.0596,0.023945,0.054295,0.92171,1.8
0.7,2,0.69004,2.0924,0.7454,0.9038,3.1357,3.2404,4.0602,0.02547,0.05239,0.92369,1.7998
0.7,2,0.69013,2.0931,0.7459,0.90764,3.1362,3.2395,4.0594,0.026467,0.049855,0.92108,1.8
0.7,2,0.69014,2.0933,0.74678,0.90776,3.1368,3.2387,4.0594,0.027767,0.047676,0.92084,1.8
0.7,2,0.69013,2.0933,0.74774,0.90788,3.1374,3.238,4.0594,0.029137,0.045577,0.92103,1.8
0.7,2,0.69013,2.0934,0.74866,0.90801,3.138,3.2372,4.0594,0.030491,0.043454,0.92089,1.8
0.7,2,0.69013,2.0935,0.74959,0.90814,3.1386,3.2365,4.0593,0.031873,0.04136,0.9208,1.8
