a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
1,1,0.72737,1.6179,0.63121,1,2.5026,2.6881,3.1956,0.094255,0.25872,0.92278,1.4
1,1,0.72765,1.6216,0.63021,1,2.5028,2.6864,3.1919,0.094765,0.25116,0.91153,1.4
1,1,0.72898,1.6394,0.62605,0.99996,2.5042,2.6784,3.1743,0.09851,0.21576,0.85832,1.4
1,1,0.72925,1.643,0.62522,1,2.5046,2.6768,3.1708,0.099426,0.20885,0.84765,1.4
1,1,0.73517,1.7105,0.61522,0.99999,2.5134,2.6499,3.1101,0.12201,0.089863,0.66309,1.4
1,1,0.73664,1.7247,0.61475,1,2.5159,2.6449,3.0985,0.12838,0.067883,0.62781,1.4
1,1,0.73703,1.7283,0.61477,1,2.5166,2.6437,3.0956,0.13008,0.062574,0.61921,1.4
1,1,0.73823,1.7389,0.61521,1,2.5186,2.6402,3.0873,0.13541,0.047165,0.59404,1.4
1,1,0.73865,1.7425,0.61551,0.99999,2.5194,2.6391,3.0847,0.13728,0.042227,0.58591,1.4
1,1,0.73908,1.746,0.61589,1,2.5201,2.638,3.082,0.13922,0.037385,0.57784,1.4
1,1,0.74282,1.7743,0.62397,0.99999,2.5274,2.6306,3.0632,0.15784,0.0047034,0.52066,1.4
1,1,0.74382,1.7812,0.62875,1,2.5299,2.6295,3.0598,0.16434,3.4727e-05,0.51044,1.4
1,1,0.74427,1.7843,0.63265,1,2.5317,2.6295,3.059,0.16879,0,0.50806,1.3999
1,1,0.72736,1.6177,0.63142,0.99986,2.5026,2.6882,3.1959,0.094201,0.25908,0.9238,1.4
1,1,0.73526,1.6903,0.62495,0.99501,2.5065,2.6528,3.1299,0.10419,0.10272,0.72324,1.3995
1,1,0.73806,1.753,0.60968,0.99997,2.5251,2.6396,3.0761,0.15184,0.044575,0.55973,1.4
1,1,0.73899,1.7602,0.61053,1,2.5266,2.6374,3.0707,0.15581,0.034947,0.54352,1.4
1,1,0.74257,1.7727,0.62369,0.98975,2.5271,2.631,3.0684,0.15708,0.0067279,0.53636,1.3999
1,1,0.73765,1.65,0.65979,0.9175,2.4915,2.6545,3.1997,0.065753,0.11056,0.93544,1.3986
1,1,0.7391,1.7885,0.60126,1,2.5401,2.637,3.0492,0.19051,0.032989,0.4783,1.4
1,1,0.73047,1.7986,0.57369,1,2.5641,2.6549,3.0414,0.25195,0.11212,0.45431,1.4
1,1,0.73166,1.8073,0.57377,1,2.5662,2.6527,3.035,0.25734,0.1025,0.43504,1.4
1,1,0.74319,1.6155,0.66217,0.9175,2.4658,2.6519,3.221,0,0.098775,1,1.404
1,1,0.74288,2.1217,0.52355,0.99997,2.856,2.856,2.8918,1,1,0,1.4
