a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
0.2,1,1.2654,1.2149,0.48726,0.56996,1.1421,1.8723,2.1652,0,1,1,2.7383
0.2,1,1.2631,1.2189,0.48508,0.55243,1.1422,1.8655,2.161,6.6161e-05,0.97653,0.98573,2.7227
0.2,1,1.2608,1.2224,0.48318,0.57062,1.1423,1.8592,2.1563,0.00024727,0.95483,0.97004,2.7082
0.2,1,1.2588,1.226,0.48048,0.5759,1.1425,1.8527,2.1519,0.00056401,0.93272,0.95499,2.6922
0.2,1,1.2565,1.2296,0.4782,0.57822,1.1427,1.8462,2.1476,0.0010194,0.91039,0.94043,2.6766
0.2,1,1.254,1.2333,0.47613,0.58242,1.1431,1.8398,2.1433,0.0016108,0.88838,0.9258,2.6616
0.2,1,1.2515,1.2371,0.474,0.57945,1.1436,1.8334,2.139,0.0023521,0.86651,0.91133,2.6465
0.2,1,1.2495,1.2417,0.4706,0.55559,1.1441,1.827,2.1348,0.0033112,0.84463,0.89724,2.6295
0.2,1,1.2465,1.2444,0.46895,0.58764,1.1447,1.8208,2.1306,0.0042983,0.82326,0.88282,2.6149
0.2,1,1.2438,1.2481,0.46678,0.59208,1.1455,1.8145,2.1264,0.0055122,0.80188,0.86879,2.5998
0.2,1,1.2409,1.2519,0.46459,0.59658,1.1463,1.8083,2.1224,0.0068989,0.78067,0.85493,2.5847
0.2,1,1.238,1.2556,0.46237,0.59404,1.1473,1.8022,2.1183,0.0084658,0.75964,0.84125,2.5695
0.2,1,1.2352,1.2593,0.45984,0.59856,1.1483,1.7961,2.1143,0.010214,0.73889,0.82757,2.5538
0.2,1,1.2322,1.2629,0.45731,0.60312,1.1495,1.7901,2.1104,0.012162,0.71816,0.81441,2.538
0.2,1,1.2289,1.2668,0.4555,0.6012,1.1508,1.7841,2.1065,0.014312,0.69781,0.80107,2.5238
0.2,1,1.2258,1.2703,0.45304,0.60596,1.1522,1.7782,2.1027,0.016658,0.67748,0.78833,2.5082
0.2,1,1.2224,1.274,0.45088,0.61096,1.1538,1.7724,2.0989,0.019247,0.65749,0.77562,2.4932
