a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
0.5,1,1.1189,1.5614,0.47152,0.72448,1.4317,1.8405,2.331,0,0.42812,1,2
0.5,1,1.1188,1.5632,0.47266,0.72562,1.4327,1.8382,2.3297,0.0019217,0.41737,0.99434,1.9999
0.5,1,1.1185,1.5642,0.47373,0.72674,1.4344,1.8362,2.3291,0.0051058,0.4079,0.99176,1.9993
0.5,1,1.1187,1.566,0.47487,0.72749,1.436,1.8341,2.3278,0.0080239,0.39833,0.98578,1.9999
0.5,1,1.1188,1.5674,0.47601,0.72838,1.4376,1.8321,2.3268,0.011178,0.38894,0.98129,2
0.5,1,1.1187,1.5687,0.47715,0.72933,1.4394,1.8301,2.3259,0.014433,0.37964,0.9773,2
0.5,1,1.1186,1.57,0.4783,0.73029,1.4411,1.8282,2.3251,0.017723,0.37037,0.97334,2
0.5,1,1.1184,1.5712,0.47946,0.72608,1.4429,1.8262,2.3243,0.021111,0.36119,0.96992,1.9999
0.5,1,1.1183,1.5725,0.48065,0.72709,1.4447,1.8243,2.3235,0.024476,0.352,0.96609,1.9999
0.5,1,1.1182,1.5738,0.48187,0.72807,1.4465,1.8223,2.3225,0.027813,0.3428,0.96187,2
0.5,1,1.118,1.5751,0.48308,0.72911,1.4483,1.8204,2.3217,0.031264,0.3337,0.95822,2
0.5,1,1.1178,1.5763,0.48432,0.73017,1.4501,1.8184,2.3209,0.034733,0.32463,0.95449,2
0.5,1,1.1176,1.5776,0.48557,0.73126,1.452,1.8165,2.3201,0.038266,0.31561,0.95098,2
0.5,1,1.1174,1.5788,0.48684,0.73234,1.4539,1.8146,2.3193,0.04181,0.30662,0.94732,2
0.5,1,1.1171,1.5799,0.4881,0.7284,1.4558,1.8127,2.3186,0.045475,0.29774,0.9443,1.9998
0.5,1,1.1168,1.5811,0.48941,0.72955,1.4578,1.8108,2.3179,0.049115,0.28884,0.94088,1.9998
0.5,1,1.1165,1.5823,0.49073,0.73073,1.4597,1.8089,2.3172,0.052817,0.28001,0.93763,1.9998
0.5,1,1.1162,1.5835,0.49207,0.73193,1.4617,1.8071,2.3164,0.056549,0.27121,0.93434,1.9998
0.5,1,1.1159,1.5846,0.49343,0.73314,1.4637,1.8052,2.3157,0.060325,0.26247,0.93111,1.9998
0.5,1,1.1157,1.5859,0.49485,0.73433,1.4657,1.8033,2.3149,0.064083,0.25371,0.92748,2
0.5,1,1.1153,1.5871,0.49626,0.734,1.4677,1.8015,2.3142,0.067941,0.24505,0.92428,2
0.5,1,1.1148,1.5881,0.49765,0.73196,1.4699,1.7997,2.3137,0.071951,0.23654,0.92186,1.9998
0.5,1,1.1144,1.5892,0.4991,0.73328,1.472,1.7979,2.313,0.075929,0.228,0.91892,1.9998
0.5,1,1.1139,1.5903,0.50058,0.73463,1.4741,1.7961,2.3124,0.079962,0.21953,0.91607,1.9998
0.5,1,1.1135,1.5913,0.50208,0.73601,1.4763,1.7943,2.3118,0.084059,0.21112,0.91331,1.9997
0.5,1,1.1131,1.5925,0.50366,0.73737,1.4785,1.7925,2.3111,0.08814,0.2027,0.91016,1.9999
0.5,1,1.1126,1.5936,0.50523,0.73879,1.4807,1.7907,2.3105,0.092342,0.19441,0.90747,2
