a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
0.9,0.9,1.4253,1.7996,0.5495,0.684,1.3034,1.8537,2.3934,0,0.52421,1,2
0.9,0.9,1.4253,1.8037,0.55104,0.68593,1.3038,1.8498,2.391,0.00065325,0.50963,0.99159,2
0.9,0.9,1.4252,1.8074,0.55258,0.68321,1.3047,1.8461,2.3889,0.001898,0.4957,0.98409,2
0.9,0.9,1.4246,1.81,0.5541,0.68504,1.3063,1.8427,2.3877,0.0043825,0.48295,0.97982,1.9993
0.9,0.9,1.4248,1.8132,0.55565,0.68648,1.308,1.8395,2.3857,0.006989,0.47071,0.9728,1.9998
0.9,0.9,1.4247,1.8159,0.5572,0.68795,1.3101,1.8364,2.3842,0.010193,0.45898,0.96765,2
0.9,0.9,1.4246,1.8184,0.55877,0.68497,1.3123,1.8333,2.3829,0.013579,0.44743,0.96297,2
0.9,0.9,1.4242,1.8208,0.56034,0.68654,1.3147,1.8303,2.3817,0.017144,0.43604,0.95896,1.9998
0.9,0.9,1.4239,1.8232,0.56194,0.68809,1.317,1.8272,2.3805,0.020712,0.42469,0.9546,1.9998
0.9,0.9,1.4237,1.8258,0.56358,0.68963,1.3193,1.8242,2.3791,0.024278,0.41336,0.94989,2
0.9,0.9,1.4233,1.8282,0.56523,0.69123,1.3218,1.8212,2.3779,0.027982,0.40216,0.94572,2
0.9,0.9,1.4229,1.8305,0.5669,0.68851,1.3243,1.8183,2.3768,0.031758,0.39103,0.94171,2
0.9,0.9,1.4224,1.8328,0.56858,0.69021,1.3268,1.8153,2.3757,0.035635,0.38,0.93805,1.9998
0.9,0.9,1.422,1.8353,0.57032,0.69188,1.3293,1.8124,2.3745,0.039459,0.36895,0.93377,2
0.9,0.9,1.4215,1.8376,0.57207,0.69361,1.3319,1.8095,2.3734,0.0434,0.35801,0.92992,1.9999
0.9,0.9,1.4209,1.84,0.57384,0.69112,1.3345,1.8066,2.3724,0.047397,0.34713,0.92616,1.9999
0.9,0.9,1.4202,1.8422,0.57561,0.69296,1.3372,1.8037,2.3714,0.05151,0.33636,0.92282,1.9998
0.9,0.9,1.4197,1.8446,0.57747,0.69477,1.3399,1.8009,2.3703,0.055571,0.32557,0.91887,1.9999
0.9,0.9,1.419,1.847,0.57933,0.69664,1.3426,1.798,2.3692,0.059737,0.31488,0.91526,2
0.9,0.9,1.4183,1.8493,0.58121,0.69441,1.3454,1.7952,2.3683,0.063995,0.30428,0.91192,1.9999
0.9,0.9,1.4174,1.8514,0.58308,0.69643,1.3483,1.7924,2.3675,0.068382,0.29383,0.90906,1.9997
0.9,0.9,1.4167,1.8539,0.58507,0.69839,1.3511,1.7896,2.3664,0.072685,0.2833,0.90535,1.9999
0.9,0.9,1.4158,1.8562,0.58707,0.70044,1.354,1.7868,2.3655,0.077121,0.27291,0.90211,2
0.9,0.9,1.414,1.8577,0.58869,0.69877,1.3573,1.7842,2.3655,0.082117,0.26309,0.90197,1.9985
0.9,0.9,1.4138,1.8606,0.59105,0.70069,1.3601,1.7814,2.364,0.08634,0.2525,0.89671,1.9997
0.9,0.9,1.4129,1.863,0.59321,0.70285,1.3631,1.7787,2.363,0.090942,0.24229,0.89341,1.9999
0.9,0.9,1.4119,1.8653,0.59536,0.70136,1.3662,1.776,2.3622,0.095692,0.23224,0.8906,2
0.9,0.9,1.41,1.867,0.5971,0.70367,1.3697,1.7735,2.3621,0.10092,0.22274,0.89034,1.9986
0.9,0.9,1.4094,1.8697,0.59962,0.70588,1.3727,1.7708,2.3609,0.1056,0.2126,0.88615,1.9996
0.9,0.9,1.4083,1.8721,0.60199,0.70826,1.376,1.7682,2.3601,0.11056,0.20279,0.88335,1.9999
0.9,0.9,1.407,1.8744,0.60431,0.70688,1.3794,1.7656,2.3595,0.11571,0.19318,0.88111,2
0.9,0.9,1.4055,1.8766,0.60654,0.7095,1.3829,1.7631,2.3591,0.12105,0.1838,0.87955,1.9997
0.9,0.9,1.4042,1.879,0.60904,0.71212,1.3864,1.7606,2.3584,0.12638,0.17438,0.87735,1.9999
0.9,0.9,1.4027,1.8813,0.61149,0.71484,1.39,1.7582,2.358,0.13189,0.16518,0.87567,1.9999
0.9,0.9,1.4011,1.8837,0.61399,0.71766,1.3937,1.7558,2.3575,0.13757,0.15616,0.87424,1.9999
0.9,0.9,1.3995,1.8862,0.61659,0.71892,1.3975,1.7534,2.3572,0.14337,0.14728,0.8729,2
0.9,0.9,1.3975,1.8884,0.61896,0.71986,1.4015,1.7511,2.357,0.14945,0.13873,0.87245,1.9994
0.9,0.9,1.3959,1.891,0.62187,0.72292,1.4055,1.7488,2.3567,0.15553,0.13013,0.8712,1.9999
0.9,0.9,1.394,1.8935,0.62474,0.72613,1.4097,1.7466,2.3565,0.16186,0.12183,0.87058,2
0.9,0.9,1.3917,1.8958,0.62719,0.72587,1.414,1.7445,2.3566,0.16852,0.11393,0.87094,1.9991
0.9,0.9,1.3898,1.8984,0.63055,0.72932,1.4185,1.7424,2.3565,0.17524,0.10603,0.87058,1.9998
0.9,0.9,1.3871,1.9007,0.63317,0.72942,1.4232,1.7405,2.3568,0.18239,0.098676,0.87146,1.9987
0.9,0.9,1.3849,1.9033,0.63699,0.73328,1.428,1.7386,2.3569,0.18983,0.091567,0.87216,1.9995
0.9,0.9,1.3819,1.9057,0.63991,0.73382,1.4332,1.7368,2.3574,0.19762,0.084893,0.87367,1.9985
0.9,0.9,1.3778,1.9077,0.64043,0.73796,1.4384,1.7351,2.358,0.20564,0.078536,0.87587,1.9933
0.9,0.9,1.374,1.91,0.64177,0.73875,1.4438,1.7334,2.3585,0.21384,0.072236,0.87752,1.9895
0.9,0.9,1.3698,1.9121,0.64238,0.74304,1.4493,1.7318,2.3591,0.22217,0.066145,0.87973,1.9844
0.9,0.9,1.3657,1.9142,0.64335,0.74398,1.4548,1.7302,2.3598,0.23062,0.060184,0.88212,1.9797
0.9,0.9,1.3615,1.9163,0.64428,0.74503,1.4604,1.7287,2.3605,0.23919,0.054369,0.88469,1.975
0.9,0.9,1.3566,1.9181,0.64373,0.74942,1.4662,1.7272,2.3614,0.2479,0.048756,0.88776,1.9677
0.9,0.9,1.3522,1.9202,0.64456,0.75068,1.472,1.7257,2.3622,0.25686,0.04331,0.89056,1.9626
0.9,0.9,1.3471,1.9219,0.64393,0.75198,1.478,1.7243,2.3632,0.26591,0.038079,0.89409,1.9552
0.9,0.9,1.3425,1.9239,0.64469,0.75667,1.4841,1.723,2.3641,0.27521,0.033017,0.89737,1.9498
0.9,0.9,1.3378,1.9257,0.64548,0.7582,1.4903,1.7217,2.3653,0.28462,0.028209,0.90151,1.9442
0.9,0.9,1.3329,1.9275,0.64617,0.7631,1.4966,1.7205,2.3665,0.29431,0.023637,0.90563,1.9384
0.9,0.9,1.3279,1.9295,0.64675,0.76495,1.5032,1.7194,2.3677,0.30435,0.019323,0.90971,1.9324
0.9,0.9,1.3222,1.9303,0.64614,0.76341,1.5096,1.7183,2.3696,0.3141,0.015432,0.91655,1.9243
0.9,0.9,1.3169,1.932,0.64665,0.76554,1.5165,1.7173,2.3711,0.32458,0.01176,0.9218,1.9178
0.9,0.9,1.3115,1.9342,0.64757,0.77431,1.5239,1.7164,2.3723,0.33583,0.0083871,0.92594,1.9117
0.9,0.9,1.3054,1.9356,0.64721,0.77672,1.5313,1.7157,2.3741,0.34712,0.0055532,0.93217,1.9035
0.9,0.9,1.2995,1.9366,0.64763,0.77308,1.5387,1.7151,2.3764,0.35835,0.0032358,0.94033,1.8962
0.9,0.9,1.2935,1.9385,0.64906,0.78244,1.547,1.7146,2.3782,0.37096,0.0013987,0.94675,1.8899
0.9,0.9,1.2867,1.9397,0.64902,0.78276,1.5554,1.7143,2.3806,0.3838,0.00027757,0.95513,1.8813
0.9,0.9,1.2794,1.9407,0.64881,0.7923,1.5644,1.7142,2.3832,0.39755,0,0.96432,1.8718
0.9,0.9,1.4254,1.8102,0.54566,0.68699,1.3036,1.8552,2.3854,0.00022898,0.52977,0.97174,2
0.9,0.9,1.4254,1.814,0.54719,0.68422,1.3042,1.8514,2.3831,0.0011534,0.51548,0.9638,2
0.9,0.9,1.4253,1.8171,0.54869,0.68587,1.3055,1.8479,2.3814,0.0032366,0.50245,0.95775,1.9998
0.9,0.9,1.4252,1.8197,0.55018,0.68724,1.3076,1.8448,2.3799,0.0063624,0.49062,0.95269,1.9998
0.9,0.9,1.4253,1.8224,0.55169,0.6886,1.3097,1.8417,2.3784,0.0095788,0.47891,0.94749,2
0.9,0.9,1.425,1.8247,0.55321,0.68557,1.3119,1.8386,2.3772,0.013005,0.46737,0.94329,1.9998
0.9,0.9,1.4244,1.8267,0.5547,0.68717,1.3144,1.8356,2.3765,0.016704,0.45603,0.94061,1.9992
0.9,0.9,1.4247,1.8296,0.55632,0.68846,1.3165,1.8325,2.3747,0.019929,0.44443,0.93427,1.9998
0.9,0.9,1.4245,1.8321,0.55792,0.68992,1.3188,1.8295,2.3733,0.023432,0.43303,0.92954,2
0.9,0.9,1.4243,1.8345,0.55954,0.68706,1.3212,1.8265,2.3721,0.027041,0.42172,0.92523,2
0.9,0.9,1.424,1.8369,0.56119,0.68862,1.3236,1.8235,2.3709,0.030703,0.41047,0.921,2
0.9,0.9,1.4236,1.8393,0.56285,0.6902,1.326,1.8205,2.3697,0.034418,0.39928,0.91684,2
0.9,0.9,1.4232,1.8417,0.56454,0.69182,1.3285,1.8175,2.3685,0.03819,0.38815,0.91276,2
0.9,0.9,1.4228,1.8441,0.56625,0.68919,1.331,1.8146,2.3674,0.042015,0.37708,0.90875,2
0.9,0.9,1.4224,1.8464,0.568,0.69088,1.3335,1.8116,2.3663,0.045891,0.36607,0.90481,2
0.9,0.9,1.4217,1.8486,0.56973,0.69265,1.3362,1.8087,2.3653,0.049893,0.35517,0.90142,1.9998
0.9,0.9,1.4213,1.8511,0.57155,0.69436,1.3387,1.8058,2.3641,0.053816,0.34423,0.89718,1.9999
0.9,0.9,1.4208,1.8535,0.57338,0.69198,1.3414,1.8029,2.363,0.057852,0.3334,0.89339,2
0.9,0.9,1.42,1.8557,0.57518,0.69387,1.3441,1.8001,2.3621,0.062045,0.32272,0.89034,1.9997
0.9,0.9,1.4193,1.858,0.57705,0.69575,1.3469,1.7973,2.3611,0.066214,0.31203,0.88681,1.9997
0.9,0.9,1.4188,1.8604,0.57901,0.69762,1.3496,1.7944,2.36,0.070377,0.30135,0.8829,1.9999
0.9,0.9,1.418,1.8628,0.58096,0.6955,1.3524,1.7916,2.359,0.074662,0.29079,0.87944,2
0.9,0.9,1.417,1.8649,0.58286,0.69758,1.3554,1.7888,2.3583,0.079122,0.28041,0.87677,1.9997
0.9,0.9,1.4162,1.8672,0.58487,0.69963,1.3583,1.7861,2.3574,0.083564,0.27003,0.87361,1.9997
0.9,0.9,1.4154,1.8697,0.58697,0.70169,1.3612,1.7833,2.3564,0.088004,0.25965,0.87007,2
0.9,0.9,1.4145,1.8719,0.58904,0.69987,1.3642,1.7806,2.3555,0.092604,0.24943,0.86715,1.9999
0.9,0.9,1.4133,1.8741,0.59108,0.70213,1.3673,1.7779,2.3548,0.097354,0.23939,0.8648,1.9997
0.9,0.9,1.4123,1.8764,0.59326,0.70439,1.3704,1.7753,2.354,0.1021,0.22934,0.86197,1.9997
0.9,0.9,1.4111,1.8787,0.59543,0.70672,1.3736,1.7726,2.3533,0.10698,0.21943,0.85951,1.9996
0.9,0.9,1.4101,1.8811,0.59776,0.70518,1.3768,1.77,2.3525,0.11185,0.20952,0.85657,1.9999
0.9,0.9,1.4087,1.8833,0.59994,0.70769,1.3802,1.7674,2.352,0.11699,0.19991,0.85477,1.9996
0.9,0.9,1.4074,1.8856,0.60229,0.7102,1.3836,1.7649,2.3513,0.12214,0.19031,0.8525,1.9997
0.9,0.9,1.4062,1.8881,0.60476,0.71275,1.387,1.7623,2.3507,0.12737,0.18079,0.85017,1.9999
0.9,0.9,1.4048,1.8905,0.60719,0.71542,1.3906,1.7599,2.3502,0.13278,0.17148,0.84834,1.9999
0.9,0.9,1.4033,1.8929,0.60965,0.71817,1.3942,1.7574,2.3497,0.13835,0.16233,0.84674,1.9999
0.9,0.9,1.4015,1.8952,0.61198,0.71731,1.398,1.7551,2.3494,0.14413,0.15345,0.84584,1.9995
0.9,0.9,1.3998,1.8977,0.61454,0.72025,1.4019,1.7527,2.3491,0.14999,0.14463,0.84465,1.9994
0.9,0.9,1.3983,1.9004,0.61741,0.72324,1.4058,1.7504,2.3487,0.15593,0.13588,0.84318,1.9999
0.9,0.9,1.3965,1.9029,0.62019,0.7227,1.4098,1.7481,2.3485,0.16211,0.12741,0.84238,2
