a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
0.4,1,1.0845,1.4832,0.43944,0.73025,1.4037,1.7904,2.254,0,0.4322,1,2
0.4,1,1.0845,1.4849,0.44043,0.73132,1.4048,1.7884,2.2528,0.0022915,0.42173,0.99416,1.9999
0.4,1,1.0845,1.4863,0.4414,0.73218,1.4064,1.7865,2.2517,0.0054154,0.4122,0.98895,2
0.4,1,1.0845,1.4877,0.44238,0.73309,1.408,1.7846,2.2507,0.0086325,0.40274,0.98409,2
0.4,1,1.0845,1.4891,0.44338,0.72848,1.4096,1.7827,2.2497,0.011898,0.39334,0.97935,2
0.4,1,1.0844,1.4903,0.44438,0.72946,1.4113,1.7809,2.2488,0.01527,0.38402,0.97513,1.9999
0.4,1,1.0843,1.4916,0.44541,0.73042,1.413,1.779,2.2479,0.018613,0.3747,0.97051,1.9999
0.4,1,1.0843,1.493,0.44645,0.73136,1.4146,1.7772,2.2468,0.02194,0.36537,0.9656,2
0.4,1,1.0842,1.4943,0.4475,0.73234,1.4163,1.7753,2.2459,0.025359,0.35613,0.96109,2
0.4,1,1.0841,1.4956,0.44857,0.73333,1.418,1.7735,2.2449,0.028799,0.34691,0.95653,2
0.4,1,1.084,1.4969,0.44964,0.73436,1.4198,1.7717,2.244,0.032303,0.33775,0.9522,2
0.4,1,1.0838,1.4982,0.45074,0.7354,1.4216,1.7699,2.2431,0.035837,0.32863,0.94787,2
0.4,1,1.0837,1.4995,0.45185,0.73107,1.4233,1.7681,2.2422,0.039401,0.31955,0.94354,2
0.4,1,1.0834,1.5006,0.45296,0.73219,1.4252,1.7663,2.2414,0.043061,0.31055,0.93966,1.9999
0.4,1,1.0833,1.502,0.45412,0.73325,1.427,1.7645,2.2405,0.046652,0.3015,0.93513,2
0.4,1,1.083,1.5031,0.45526,0.73441,1.4288,1.7627,2.2397,0.050408,0.2926,0.93145,1.9998
0.4,1,1.0828,1.5044,0.45645,0.7355,1.4307,1.7609,2.2387,0.054064,0.28362,0.92692,2
0.4,1,1.0825,1.5055,0.45762,0.73671,1.4326,1.7592,2.238,0.057907,0.27482,0.92337,1.9998
0.4,1,1.0823,1.5068,0.45886,0.73784,1.4345,1.7574,2.2371,0.06165,0.26593,0.91896,2
0.4,1,1.0821,1.508,0.4601,0.73379,1.4364,1.7557,2.2362,0.065497,0.25715,0.91499,2
0.4,1,1.0817,1.5091,0.46132,0.73508,1.4384,1.754,2.2356,0.069487,0.2485,0.91171,1.9998
0.4,1,1.0813,1.5103,0.46259,0.73634,1.4403,1.7522,2.2348,0.073441,0.23983,0.90796,1.9998
0.4,1,1.081,1.5114,0.46388,0.73762,1.4423,1.7505,2.234,0.077446,0.23121,0.90428,1.9998
0.4,1,1.0806,1.5125,0.4652,0.73892,1.4444,1.7488,2.2332,0.081504,0.22265,0.90068,1.9998
0.4,1,1.0803,1.5138,0.46658,0.7402,1.4464,1.7471,2.2324,0.085546,0.21408,0.8967,2
0.4,1,1.0799,1.5149,0.46795,0.74154,1.4485,1.7455,2.2317,0.089699,0.20562,0.89315,2
0.4,1,1.0795,1.516,0.46934,0.73784,1.4506,1.7438,2.231,0.093938,0.19725,0.88981,2
0.4,1,1.0789,1.517,0.4707,0.73933,1.4528,1.7422,2.2304,0.098318,0.18903,0.88709,1.9997
0.4,1,1.0784,1.518,0.47215,0.74079,1.4549,1.7405,2.2297,0.10268,0.1808,0.88392,1.9997
0.4,1,1.0779,1.5191,0.47362,0.74228,1.4572,1.7389,2.2291,0.10711,0.17264,0.88085,1.9997
0.4,1,1.0773,1.5201,0.47512,0.74381,1.4594,1.7373,2.2285,0.11162,0.16455,0.87788,1.9997
0.4,1,1.0768,1.5212,0.47673,0.74531,1.4617,1.7357,2.2278,0.11613,0.15648,0.87458,1.9999
0.4,1,1.0762,1.5223,0.47832,0.7469,1.464,1.7341,2.2272,0.12079,0.14855,0.87173,2
0.4,1,1.0755,1.5232,0.47991,0.7436,1.4664,1.7326,2.2267,0.12556,0.14075,0.86923,1.9999
0.4,1,1.0748,1.5241,0.48148,0.74536,1.4688,1.7311,2.2262,0.13049,0.13312,0.86722,1.9997
0.4,1,1.074,1.525,0.48317,0.7471,1.4713,1.7296,2.2257,0.13544,0.12552,0.86489,1.9997
0.4,1,1.0733,1.526,0.4849,0.7489,1.4738,1.7281,2.2253,0.14051,0.11803,0.86271,1.9996
0.4,1,1.0726,1.5269,0.48679,0.75067,1.4764,1.7266,2.2248,0.14561,0.11058,0.86025,1.9999
0.4,1,1.0717,1.5278,0.48866,0.75256,1.479,1.7251,2.2244,0.15091,0.10333,0.85833,2
0.4,1,1.0708,1.5287,0.49057,0.7497,1.4818,1.7237,2.224,0.15635,0.096252,0.85668,2
0.4,1,1.0699,1.5295,0.49253,0.75356,1.4846,1.7224,2.2237,0.16196,0.089338,0.85528,2
