a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
0,0.3,2.9744,0.55878,0.10604,0.49091,0.2162,0.6064,0.66673,4.2938e-05,0.99707,1,2
0,0.3,2.9755,0.56734,0.10527,0.47266,0.21634,0.60183,0.6633,0.00057277,0.97205,0.97912,2
0,0.3,2.9767,0.57616,0.10449,0.46028,0.2166,0.59732,0.65992,0.0015457,0.94738,0.95854,2
0,0.3,2.978,0.58474,0.10396,0.4533,0.21698,0.59289,0.65659,0.0029945,0.92311,0.93829,2
0,0.3,2.9793,0.59355,0.10344,0.4481,0.2175,0.58853,0.65333,0.0049773,0.89926,0.9184,2
0,0.3,2.9807,0.60204,0.10317,0.44582,0.21817,0.58426,0.65012,0.0075295,0.87589,0.8989,2
0,0.3,2.9821,0.61038,0.10308,0.44544,0.21901,0.58008,0.64699,0.010699,0.85302,0.87983,2
0,0.3,2.9832,0.61854,0.10314,0.44669,0.22,0.57599,0.64393,0.014475,0.83064,0.86117,2
0,0.3,2.9841,0.6264,0.10341,0.44969,0.22115,0.57199,0.64093,0.018829,0.80874,0.8429,2
0,0.3,2.9842,0.63348,0.10407,0.45542,0.22245,0.56807,0.63799,0.023754,0.7873,0.82503,2
0,0.3,2.9841,0.641,0.1046,0.46097,0.22389,0.56423,0.63512,0.029219,0.7663,0.80752,2
0,0.3,2.983,0.64793,0.10543,0.46865,0.22547,0.56047,0.6323,0.035191,0.74571,0.79036,2
0,0.3,2.9817,0.65539,0.10607,0.47593,0.22717,0.55678,0.62953,0.041639,0.72551,0.77353,2
0,0.3,2.9793,0.66227,0.10699,0.48531,0.22899,0.55316,0.62682,0.048548,0.70569,0.75701,2
0,0.3,2.9764,0.66925,0.1079,0.4952,0.23092,0.5496,0.62416,0.055886,0.68622,0.74079,2
0,0.3,2.9731,0.67639,0.10876,0.50536,0.23296,0.5461,0.62154,0.06362,0.66707,0.72484,2
0,0.3,2.9684,0.68293,0.10985,0.51722,0.2351,0.54266,0.61896,0.071718,0.64822,0.70913,2
0,0.3,2.9637,0.68979,0.1108,0.52882,0.23732,0.53926,0.61642,0.080155,0.62965,0.69366,2
0,0.3,2.9586,0.69662,0.11175,0.54071,0.23962,0.53591,0.61391,0.088888,0.61132,0.67839,2
0,0.3,2.953,0.70331,0.11273,0.55309,0.242,0.5326,0.61143,0.097891,0.5932,0.6633,2
0,0.3,2.9468,0.7099,0.11373,0.56587,0.24444,0.52933,0.60898,0.10714,0.57529,0.64839,2
0,0.3,2.94,0.71635,0.11477,0.57914,0.24693,0.52609,0.60656,0.11661,0.55756,0.63362,2
0,0.3,2.9334,0.72298,0.11572,0.59222,0.24948,0.52288,0.60415,0.12628,0.54,0.619,2
0,0.3,2.9268,0.72972,0.11662,0.60526,0.25208,0.5197,0.60177,0.13614,0.52258,0.60449,2
0,0.3,2.9197,0.73636,0.11755,0.61875,0.25472,0.51654,0.59941,0.14617,0.5053,0.59011,2
0,0.3,2.9122,0.74287,0.11851,0.63283,0.25741,0.51341,0.59706,0.15634,0.48814,0.57583,2
0,0.3,2.9035,0.749,0.1196,0.64836,0.26013,0.5103,0.59474,0.16669,0.47113,0.56166,2
0,0.3,2.8964,0.75581,0.12044,0.66246,0.2629,0.50721,0.59243,0.17718,0.45423,0.5476,2
0,0.3,2.8882,0.76224,0.12139,0.67818,0.2657,0.50414,0.59013,0.1878,0.43744,0.53361,2
0,0.3,2.8798,0.76859,0.12235,0.69513,0.26853,0.50109,0.58785,0.19852,0.42073,0.51971,2
0,0.3,2.8719,0.7751,0.12323,0.71428,0.27138,0.49805,0.58557,0.20935,0.40411,0.50587,2
0,0.3,2.8668,0.78269,0.12371,0.73841,0.27427,0.49503,0.58331,0.22029,0.38758,0.49212,2
0,0.3,2.8648,0.79139,0.12377,0.74433,0.2772,0.49203,0.58107,0.2314,0.37119,0.47848,2
0,0.3,2.863,0.80013,0.12382,0.75206,0.28017,0.48906,0.57885,0.24267,0.35492,0.46494,2
0,0.3,2.8614,0.80889,0.12384,0.75803,0.28318,0.48611,0.57664,0.2541,0.33878,0.45151,2
0,0.3,2.86,0.81769,0.12384,0.76418,0.28623,0.48319,0.57446,0.26566,0.32276,0.43818,2
0,0.3,2.8588,0.82652,0.12382,0.77146,0.28931,0.48028,0.57228,0.27736,0.30685,0.42494,2
0,0.3,2.8578,0.83538,0.12377,0.77771,0.29243,0.47739,0.57012,0.28917,0.29103,0.41177,2
0,0.3,2.857,0.84427,0.12371,0.78414,0.29556,0.47451,0.56797,0.30107,0.27528,0.39867,2
0,0.3,2.8564,0.85321,0.12362,0.79173,0.29872,0.47164,0.56582,0.31305,0.2596,0.38562,2
0,0.3,2.8562,0.86226,0.12348,0.79915,0.3019,0.46879,0.56369,0.3251,0.24397,0.37262,2
0,0.3,2.8563,0.87142,0.1233,0.80554,0.30509,0.46595,0.56157,0.3372,0.22843,0.35972,1.9999
0,0.3,2.8571,0.88079,0.12306,0.81128,0.30829,0.4631,0.55943,0.34932,0.21282,0.3467,2
0,0.3,2.8578,0.89045,0.1228,0.81677,0.31159,0.46031,0.55735,0.36184,0.19758,0.33404,2
0,0.3,2.8577,0.90091,0.12265,0.82293,0.31525,0.45773,0.55542,0.37575,0.18346,0.32229,2
0,0.3,2.8649,0.91447,0.12155,0.81467,0.3192,0.45531,0.55362,0.39072,0.17022,0.31129,2
0,0.3,2.8743,0.92913,0.12014,0.85435,0.32325,0.45295,0.55185,0.4061,0.15731,0.30057,2
0,0.3,2.8875,0.94533,0.11817,0.79955,0.32739,0.45066,0.55015,0.42179,0.14477,0.29019,1.9998
0,0.3,2.8949,0.9598,0.11685,0.7979,0.33155,0.44845,0.54852,0.43758,0.13266,0.28029,1.9992
0,0.3,2.9049,0.97568,0.11543,0.79667,0.33587,0.44613,0.54676,0.45396,0.11998,0.26958,2
0,0.3,2.9109,0.99005,0.11419,0.7978,0.34011,0.444,0.54521,0.47005,0.10831,0.26008,1.999
0,0.3,2.9156,1.0044,0.11327,0.80282,0.34449,0.44185,0.54361,0.48664,0.096539,0.25034,1.9986
0,0.3,2.9231,1.0212,0.11213,0.81128,0.34936,0.43986,0.54209,0.50513,0.085628,0.24114,1.9994
0,0.3,2.9216,1.0347,0.11112,0.92043,0.35417,0.43816,0.54088,0.52335,0.076346,0.23373,1.9946
0,0.3,2.9217,1.0503,0.11167,0.82866,0.35949,0.4363,0.53945,0.54353,0.06615,0.22503,1.9979
0,0.3,2.9128,1.0613,0.11075,0.83612,0.36437,0.43468,0.5383,0.56205,0.057302,0.21801,1.9885
0,0.3,2.9133,1.0774,0.11267,0.84495,0.36982,0.43283,0.53687,0.58272,0.047201,0.20934,1.9983
0,0.3,2.9018,1.0872,0.11178,0.85183,0.37467,0.43126,0.53576,0.6011,0.038587,0.20258,1.987
0,0.3,2.8957,1.1013,0.11367,0.86019,0.38034,0.42942,0.53432,0.62264,0.028492,0.19378,1.9925
0,0.3,2.8862,1.1038,0.11331,0.86238,0.38244,0.42885,0.53434,0.63058,0.025404,0.19391,1.9846
0,0.3,2.8774,1.1054,0.11301,0.86401,0.38417,0.42842,0.5345,0.63716,0.023047,0.19488,1.9775
0,0.3,2.8725,1.1057,0.11289,0.86432,0.38493,0.42823,0.53495,0.64003,0.022031,0.19767,1.9738
0,0.3,2.8706,1.1066,0.11278,0.86448,0.3855,0.42809,0.53547,0.6422,0.021258,0.2008,1.972
0,0.3,2.72,1.1214,0.11179,0.92646,0.41227,0.42421,0.53048,0.74373,0,0.1704,1.875
0,0.3,2.9743,0.55777,0.10615,0.60289,0.21619,0.60694,0.66584,0,1,0.99457,2
0,0.3,2.9754,0.56641,0.10532,0.48472,0.21632,0.60236,0.6624,0.00049511,0.97495,0.97366,2
0,0.3,2.9766,0.57509,0.1046,0.47011,0.21656,0.59784,0.65902,0.0014154,0.95024,0.95305,2
0,0.3,2.9778,0.58386,0.10396,0.46062,0.21693,0.5934,0.65568,0.0028048,0.92591,0.93276,2
0,0.3,2.9792,0.59243,0.10354,0.45522,0.21743,0.58903,0.65241,0.0047129,0.90201,0.91282,2
0,0.3,2.9806,0.60123,0.10311,0.4512,0.21809,0.58475,0.6492,0.0071967,0.87858,0.89327,2
0,0.3,2.9819,0.60953,0.10303,0.45043,0.2189,0.58056,0.64606,0.010295,0.85565,0.87415,2
0,0.3,2.9831,0.61736,0.10324,0.45212,0.21988,0.57646,0.64299,0.014004,0.83322,0.85544,2
0,0.3,2.9839,0.62525,0.10348,0.45459,0.22101,0.57245,0.63998,0.018295,0.81126,0.83713,2
0,0.3,2.9844,0.63295,0.10386,0.45852,0.22229,0.56852,0.63704,0.023153,0.78977,0.81921,2
0,0.3,2.9839,0.63988,0.10465,0.46523,0.22373,0.56468,0.63416,0.028595,0.76873,0.8017,1.9999
0,0.3,2.9833,0.64734,0.10524,0.47137,0.22528,0.5609,0.63133,0.034473,0.74809,0.78447,2
0,0.3,2.9816,0.65422,0.10612,0.4797,0.22696,0.55721,0.62856,0.040865,0.72785,0.7676,2
0,0.3,2.9798,0.6616,0.10683,0.48771,0.22877,0.55358,0.62584,0.047721,0.70798,0.75104,2
0,0.3,2.977,0.66862,0.10772,0.49731,0.23069,0.55001,0.62317,0.055011,0.68847,0.73479,2
0,0.3,2.973,0.67523,0.10879,0.50839,0.23272,0.54651,0.62055,0.062699,0.66929,0.7188,2
0,0.3,2.9691,0.68224,0.10969,0.51916,0.23484,0.54305,0.61796,0.070757,0.6504,0.70307,2
0,0.3,2.9642,0.68892,0.11072,0.53103,0.23706,0.53966,0.61542,0.079158,0.6318,0.68758,2
0,0.3,2.9588,0.69559,0.11173,0.54322,0.23935,0.5363,0.6129,0.087856,0.61344,0.67228,2
0,0.3,2.9532,0.7023,0.1127,0.55555,0.24172,0.53299,0.61042,0.096831,0.5953,0.65718,2
0,0.3,2.9474,0.70907,0.11364,0.56795,0.24415,0.52971,0.60797,0.10605,0.57737,0.64224,2
0,0.3,2.9413,0.71582,0.11456,0.58058,0.24664,0.52647,0.60554,0.1155,0.55962,0.62746,2
0,0.3,2.9344,0.72232,0.11557,0.59401,0.24918,0.52325,0.60314,0.12515,0.54203,0.61282,2
0,0.3,2.9272,0.72877,0.11658,0.6078,0.25178,0.52007,0.60075,0.13499,0.5246,0.5983,2
0,0.3,2.9204,0.73554,0.11746,0.62105,0.25441,0.51691,0.59839,0.14499,0.50731,0.58391,2
0,0.3,2.9132,0.74218,0.11837,0.6349,0.25709,0.51377,0.59604,0.15515,0.49014,0.56961,2
0,0.3,2.9044,0.74825,0.11949,0.6508,0.25981,0.51066,0.59371,0.16547,0.4731,0.55543,2
0,0.3,2.897,0.75493,0.12037,0.66545,0.26258,0.50757,0.5914,0.17595,0.4562,0.54136,2
0,0.3,2.8891,0.76146,0.12129,0.68127,0.26537,0.5045,0.5891,0.18655,0.43939,0.52736,2
0,0.3,2.8811,0.76797,0.12219,0.69855,0.2682,0.50144,0.58682,0.19727,0.42267,0.51345,2
0,0.3,2.8732,0.77452,0.12306,0.7263,0.27105,0.4984,0.58454,0.20809,0.40604,0.49961,2
0,0.3,2.8709,0.78312,0.12318,0.73661,0.27394,0.49539,0.58229,0.21905,0.38953,0.48587,2
0,0.3,2.8688,0.79181,0.12326,0.74257,0.27688,0.4924,0.58005,0.2302,0.37316,0.47225,2
0,0.3,2.867,0.80053,0.12331,0.7503,0.27986,0.48943,0.57783,0.2415,0.35693,0.45874,2
0,0.3,2.8653,0.80929,0.12334,0.75631,0.28288,0.48648,0.57563,0.25295,0.34081,0.44533,2
0,0.3,2.8639,0.81807,0.12335,0.7625,0.28593,0.48356,0.57344,0.26455,0.32482,0.43201,2
0,0.3,2.8626,0.82689,0.12333,0.7698,0.28902,0.48066,0.57127,0.27627,0.30892,0.4188,2
0,0.3,2.8615,0.83572,0.12329,0.77607,0.29215,0.47778,0.56912,0.28811,0.29316,0.40571,1.9999
0,0.3,2.8607,0.84461,0.12324,0.78265,0.29528,0.47489,0.56696,0.30001,0.27738,0.39255,2
0,0.3,2.8602,0.85357,0.12315,0.79054,0.29845,0.47203,0.56482,0.31201,0.26171,0.37951,2
0,0.3,2.86,0.86263,0.12301,0.7979,0.30163,0.46917,0.56268,0.32406,0.24608,0.36651,2
0,0.3,2.8602,0.87184,0.12282,0.80385,0.30482,0.46633,0.56056,0.33617,0.2305,0.35355,2
