a,t0,Kp,Ti,Td,beta,Jdi,Jdo,Jr,JdiNorm,JdoNorm,JrNorm,Ms
1,2,0.8409,2.3315,0.86196,0.7844,2.9091,3.3562,4.2704,0,0.17886,0.97626,1.9998
1,2,0.84074,2.3338,0.86391,0.78563,2.9092,3.3538,4.2682,2.435e-05,0.17211,0.97009,2
1,2,0.84051,2.3357,0.8657,0.78684,2.9097,3.3516,4.2663,0.00072838,0.166,0.9649,2
1,2,0.84029,2.3375,0.86748,0.788,2.9105,3.3496,4.2647,0.0017967,0.16023,0.96022,2
1,2,0.84004,2.339,0.86925,0.78547,2.9115,3.3477,4.2633,0.0032409,0.1548,0.95624,2
1,2,0.8398,2.3404,0.87101,0.78653,2.9128,3.3458,4.262,0.004994,0.14966,0.95267,2
1,2,0.83955,2.3416,0.87275,0.78752,2.9143,3.3441,4.2609,0.0070618,0.14481,0.9496,2
1,2,0.8393,2.3426,0.87447,0.78847,2.9161,3.3425,4.26,0.0094406,0.14025,0.94701,2
1,2,0.83899,2.3434,0.87608,0.7894,2.9181,3.341,4.2594,0.012209,0.13603,0.9453,1.9998
1,2,0.83881,2.3442,0.87781,0.78951,2.9203,3.3396,4.2587,0.015256,0.13211,0.9434,2
1,2,0.83855,2.3446,0.87939,0.7873,2.9228,3.3383,4.2584,0.018648,0.12848,0.94245,1.9999
1,2,0.83821,2.345,0.88087,0.78812,2.9254,3.337,4.2582,0.022144,0.12493,0.94187,1.9997
1,2,0.83803,2.3456,0.88266,0.7888,2.9279,3.3357,4.2577,0.02555,0.12134,0.94059,1.9999
1,2,0.83776,2.346,0.88433,0.78956,2.9305,3.3345,4.2574,0.029055,0.11782,0.93975,1.9999
1,2,0.83748,2.3464,0.88602,0.79033,2.9331,3.3332,4.2572,0.032598,0.11434,0.93896,1.9999
1,2,0.83719,2.3468,0.88774,0.79112,2.9357,3.332,4.2569,0.036181,0.11089,0.93824,1.9999
1,2,0.83691,2.3472,0.88953,0.7919,2.9384,3.3308,4.2566,0.039788,0.10747,0.93748,2
1,2,0.83658,2.3475,0.89125,0.7892,2.9411,3.3296,4.2565,0.043465,0.1041,0.93697,1.9999
1,2,0.83629,2.3479,0.89312,0.79,2.9438,3.3284,4.2562,0.047152,0.10076,0.93634,2
1,2,0.83579,2.3479,0.89451,0.79103,2.9466,3.3273,4.2563,0.051003,0.097529,0.93646,1.9994
1,2,0.83547,2.3482,0.89642,0.79185,2.9494,3.3261,4.2561,0.054776,0.094263,0.93595,1.9995
1,2,0.83527,2.3487,0.89872,0.79256,2.9521,3.3249,4.2558,0.058535,0.090998,0.93515,2
1,2,0.83487,2.3489,0.90054,0.79348,2.955,3.3238,4.2558,0.06244,0.087844,0.93499,1.9999
1,2,0.83453,2.3491,0.90259,0.79434,2.9579,3.3227,4.2557,0.066365,0.084716,0.93474,2
1,2,0.83395,2.3491,0.90397,0.79199,2.9609,3.3216,4.2558,0.070436,0.081702,0.93511,1.9992
1,2,0.83348,2.3492,0.90575,0.793,2.9638,3.3205,4.2558,0.074497,0.078692,0.93521,1.9989
1,2,0.83328,2.3495,0.90852,0.7937,2.9668,3.3195,4.2557,0.078522,0.075672,0.93481,1.9998
1,2,0.83282,2.3495,0.91049,0.79471,2.9699,3.3184,4.2558,0.082688,0.072763,0.93501,1.9996
1,2,0.8321,2.3494,0.91152,0.79259,2.973,3.3174,4.256,0.086959,0.069938,0.9356,1.9984
1,2,0.83197,2.3496,0.915,0.79664,2.9761,3.3164,4.256,0.091186,0.067103,0.93555,1.9998
1,2,0.83125,2.3495,0.91612,0.79453,2.9793,3.3154,4.2561,0.095539,0.064364,0.93607,1.9987
1,2,0.83029,2.3493,0.9161,0.7962,2.9825,3.3145,4.2563,0.099925,0.061659,0.93659,1.9963
1,2,0.82964,2.3492,0.91761,0.79747,2.9857,3.3135,4.2565,0.10434,0.058978,0.93717,1.9956
1,2,0.8288,2.3491,0.91829,0.79898,2.989,3.3126,4.2567,0.10879,0.056334,0.9378,1.9939
1,2,0.82787,2.3489,0.91854,0.80062,2.9923,3.3117,4.257,0.11327,0.053715,0.93839,1.9918
1,2,0.82699,2.3486,0.91921,0.79874,2.9956,3.3107,4.2573,0.11777,0.05111,0.93942,1.9901
1,2,0.82594,2.3484,0.91894,0.80056,2.999,3.3098,4.2575,0.12233,0.048572,0.93995,1.9875
1,2,0.82543,2.3482,0.92136,0.80164,3.0023,3.3089,4.2578,0.12691,0.046047,0.94077,1.9875
1,2,0.82435,2.3479,0.92112,0.80349,3.0057,3.308,4.2581,0.13153,0.043561,0.94166,1.9848
1,2,0.8235,2.3477,0.92206,0.80502,3.0091,3.3072,4.2584,0.13618,0.041101,0.94259,1.9833
1,2,0.82243,2.3473,0.92196,0.80345,3.0126,3.3063,4.2588,0.14089,0.038692,0.94361,1.9807
1,2,0.82154,2.347,0.92281,0.80505,3.0161,3.3054,4.2592,0.14562,0.036304,0.94467,1.979
1,2,0.82046,2.3466,0.92279,0.8069,3.0196,3.3046,4.2596,0.15041,0.033976,0.94582,1.9765
1,2,0.81958,2.3463,0.92381,0.8085,3.0231,3.3038,4.26,0.15523,0.031669,0.94701,1.9749
1,2,0.81871,2.3459,0.92494,0.81009,3.0267,3.303,4.2604,0.16012,0.029432,0.94824,1.9735
1,2,0.81761,2.3455,0.92506,0.80857,3.0303,3.3022,4.2609,0.16503,0.027214,0.94965,1.971
1,2,0.81662,2.345,0.92576,0.81032,3.034,3.3014,4.2615,0.17002,0.025063,0.9511,1.969
1,2,0.81564,2.3446,0.92659,0.81205,3.0377,3.3007,4.262,0.17505,0.022951,0.95261,1.9671
1,2,0.81446,2.344,0.92655,0.81405,3.0414,3.3,4.2626,0.18014,0.020905,0.95424,1.9644
1,2,0.81349,2.3435,0.92762,0.81578,3.0452,3.2993,4.2632,0.1853,0.018908,0.95595,1.9627
1,2,0.81222,2.3428,0.92739,0.81451,3.049,3.2986,4.2639,0.19051,0.016962,0.95808,1.9596
1,2,0.81135,2.3424,0.92904,0.81614,3.0529,3.2979,4.2645,0.19581,0.015113,0.9597,1.9584
1,2,0.81018,2.3416,0.92952,0.81812,3.0568,3.2973,4.2653,0.20116,0.01329,0.96204,1.9559
1,2,0.80912,2.341,0.9305,0.82001,3.0609,3.2966,4.266,0.20663,0.011595,0.96391,1.954
1,2,0.80803,2.3404,0.93155,0.81893,3.0649,3.2961,4.2668,0.21217,0.009956,0.96622,1.952
1,2,0.80671,2.3396,0.93154,0.82076,3.0691,3.2955,4.2677,0.21779,0.0083953,0.96866,1.949
1,2,0.80549,2.3386,0.93234,0.8228,3.0733,3.295,4.2687,0.22352,0.0069266,0.97158,1.9466
1,2,0.80432,2.3378,0.93337,0.82152,3.0775,3.2945,4.2697,0.22936,0.005566,0.97436,1.9444
1,2,0.8031,2.3369,0.9344,0.8236,3.0819,3.2941,4.2707,0.23531,0.0043055,0.9773,1.9421
1,2,0.80167,2.3356,0.93477,0.81929,3.0864,3.2936,4.2723,0.24138,0.0031451,0.98164,1.939
1,2,0.80031,2.3348,0.93508,0.82496,3.091,3.2933,4.2731,0.24762,0.002168,0.98382,1.9361
1,2,0.79897,2.3338,0.93606,0.83059,3.0956,3.293,4.2742,0.25401,0.0013248,0.98714,1.9335
1,2,0.79757,2.3326,0.93707,0.82963,3.1005,3.2927,4.2756,0.26059,0.00065173,0.99106,1.9308
1,2,0.79602,2.3312,0.93758,0.83219,3.1055,3.2926,4.2771,0.26741,0.00019083,0.99528,1.9275
1,2,0.79431,2.3297,0.93773,0.83496,3.1107,3.2925,4.2788,0.27451,0,1,1.9238
1,2,0.8415,2.3437,0.85732,0.78725,2.9098,3.3559,4.2569,0.00089855,0.17807,0.93818,2
1,2,0.84129,2.3456,0.85908,0.78476,2.9105,3.3538,4.2552,0.0018055,0.17214,0.93331,2
1,2,0.84108,2.3472,0.86083,0.78586,2.9114,3.3518,4.2536,0.0030388,0.16651,0.929,2
1,2,0.84086,2.3487,0.86259,0.78691,2.9125,3.3499,4.2522,0.0045594,0.16116,0.92508,2
1,2,0.84063,2.3501,0.86432,0.78791,2.9138,3.3481,4.251,0.0063691,0.15607,0.92161,2
1,2,0.84041,2.3513,0.86606,0.78886,2.9153,3.3464,4.2499,0.0084502,0.15124,0.91849,2
1,2,0.84017,2.3523,0.86775,0.78619,2.9171,3.3448,4.249,0.010847,0.14669,0.91599,2
1,2,0.83988,2.353,0.86935,0.78709,2.9191,3.3433,4.2484,0.013594,0.14245,0.91426,1.9998
1,2,0.83963,2.3537,0.87093,0.78788,2.9214,3.3419,4.2479,0.016687,0.13855,0.91278,1.9997
1,2,0.83947,2.3544,0.87263,0.78853,2.9238,3.3405,4.2473,0.019943,0.13482,0.91126,1.9999
1,2,0.83923,2.3549,0.87424,0.78925,2.9262,3.3392,4.247,0.023302,0.13116,0.91018,1.9999
1,2,0.83899,2.3553,0.87587,0.78999,2.9287,3.338,4.2466,0.026708,0.12755,0.90919,1.9999
1,2,0.83875,2.3558,0.87755,0.79071,2.9313,3.3367,4.2463,0.030138,0.12397,0.90817,2
1,2,0.83839,2.3561,0.87904,0.78804,2.9339,3.3354,4.2461,0.033687,0.12047,0.90774,1.9997
1,2,0.83811,2.3565,0.88073,0.78881,2.9365,3.3342,4.2458,0.037201,0.11695,0.9069,1.9997
1,2,0.83783,2.3569,0.88245,0.78959,2.9391,3.3329,4.2455,0.040752,0.11348,0.90613,1.9996
1,2,0.83762,2.3574,0.88439,0.79029,2.9417,3.3317,4.2451,0.044284,0.11,0.90504,1.9999
1,2,0.83732,2.3578,0.88617,0.7911,2.9443,3.3305,4.2449,0.047916,0.1066,0.90439,1.9999
1,2,0.837,2.3581,0.88797,0.79192,2.947,3.3293,4.2447,0.051592,0.10323,0.90383,1.9999
1,2,0.83671,2.3585,0.88987,0.79272,2.9497,3.3281,4.2445,0.055292,0.0999,0.90321,2
1,2,0.83638,2.3588,0.89175,0.79008,2.9525,3.3269,4.2443,0.059053,0.096616,0.90276,2
1,2,0.83603,2.359,0.89365,0.79094,2.9553,3.3258,4.2442,0.06286,0.093376,0.90239,2
1,2,0.83553,2.3591,0.89515,0.79198,2.9582,3.3247,4.2443,0.066783,0.090223,0.90253,1.9994
1,2,0.8351,2.3592,0.89691,0.79294,2.9611,3.3235,4.2442,0.070709,0.087087,0.90242,1.9992
1,2,0.83474,2.3595,0.89895,0.79383,2.9639,3.3224,4.2441,0.074647,0.083974,0.90216,1.9992
1,2,0.83449,2.3598,0.90144,0.79459,2.9669,3.3213,4.244,0.0786,0.080883,0.90175,1.9998
1,2,0.83413,2.3599,0.90367,0.79542,2.9698,3.3203,4.244,0.082651,0.077871,0.90168,1.9999
1,2,0.83333,2.3598,0.90433,0.79345,2.9729,3.3192,4.2442,0.086862,0.074983,0.90235,1.9983
1,2,0.83318,2.36,0.90755,0.79408,2.9759,3.3182,4.2441,0.090969,0.072038,0.90208,1.9995
1,2,0.83265,2.36,0.90934,0.7952,2.9791,3.3172,4.2442,0.095216,0.069204,0.90239,1.9991
1,2,0.83178,2.3598,0.90981,0.79672,2.9822,3.3162,4.2445,0.099532,0.066418,0.90315,1.9973
1,2,0.83139,2.3599,0.91233,0.79766,2.9854,3.3152,4.2445,0.10387,0.063683,0.90324,1.9976
1,2,0.83066,2.3598,0.91343,0.79903,2.9886,3.3142,4.2447,0.10826,0.060989,0.90371,1.9964
1,2,0.82971,2.3596,0.91357,0.79727,2.9919,3.3133,4.2449,0.11267,0.058303,0.90434,1.9942
1,2,0.82888,2.3594,0.9143,0.79878,2.9951,3.3123,4.2451,0.11713,0.055664,0.90497,1.9926
1,2,0.82783,2.3592,0.91405,0.80057,2.9984,3.3114,4.2454,0.12161,0.053048,0.90564,1.99
1,2,0.82722,2.359,0.91595,0.80179,3.0017,3.3105,4.2456,0.12613,0.050463,0.90636,1.9895
1,2,0.82627,2.3588,0.91624,0.80346,3.0051,3.3096,4.2459,0.13069,0.047922,0.90708,1.9874
1,2,0.82538,2.3586,0.91687,0.80167,3.0085,3.3087,4.2462,0.13527,0.045397,0.90791,1.9856
1,2,0.82438,2.3582,0.91708,0.8034,3.0119,3.3078,4.2465,0.1399,0.042915,0.90887,1.9833
1,2,0.82343,2.358,0.91754,0.80508,3.0153,3.3069,4.2468,0.14456,0.040461,0.90982,1.9813
1,2,0.82244,2.3576,0.91789,0.80681,3.0187,3.3061,4.2472,0.14927,0.038059,0.91085,1.9792
1,2,0.82151,2.3573,0.91858,0.80846,3.0222,3.3052,4.2476,0.15401,0.035688,0.91185,1.9774
1,2,0.82072,2.357,0.92006,0.80656,3.0257,3.3044,4.248,0.15882,0.033367,0.91302,1.9762
1,2,0.81957,2.3566,0.91977,0.80851,3.0293,3.3036,4.2484,0.16364,0.031067,0.91429,1.9734
1,2,0.81867,2.3562,0.92085,0.81013,3.0329,3.3028,4.2489,0.16854,0.028833,0.9156,1.9718
1,2,0.81757,2.3557,0.92098,0.81202,3.0365,3.302,4.2494,0.17347,0.026634,0.91697,1.9693
1,2,0.81655,2.3553,0.92162,0.8138,3.0402,3.3012,4.2499,0.17847,0.024496,0.91844,1.9673
1,2,0.81561,2.3548,0.92268,0.81214,3.0439,3.3005,4.2504,0.18351,0.022399,0.91998,1.9656
1,2,0.81437,2.3543,0.92237,0.81422,3.0476,3.2998,4.251,0.18863,0.02037,0.92164,1.9626
1,2,0.81338,2.3537,0.92343,0.81597,3.0514,3.2991,4.2516,0.1938,0.018394,0.92338,1.9608
1,2,0.81219,2.3531,0.9235,0.818,3.0553,3.2984,4.2523,0.19905,0.016481,0.92523,1.9581
1,2,0.81107,2.3524,0.92421,0.81667,3.0592,3.2977,4.2531,0.20436,0.01462,0.92752,1.9559
1,2,0.81019,2.3519,0.92604,0.81822,3.0631,3.2971,4.2537,0.20975,0.01286,0.92927,1.9547
1,2,0.80895,2.3512,0.92624,0.82033,3.0672,3.2965,4.2545,0.21523,0.011169,0.93149,1.952
1,2,0.80784,2.3505,0.92729,0.82226,3.0713,3.2959,4.2554,0.22081,0.009565,0.93386,1.9499
1,2,0.8067,2.3497,0.92832,0.82118,3.0754,3.2954,4.2562,0.22647,0.0080422,0.93634,1.9478
1,2,0.80528,2.3488,0.92801,0.82327,3.0797,3.2949,4.2572,0.23224,0.0066121,0.93902,1.9444
1,2,0.80405,2.3479,0.92903,0.82534,3.084,3.2944,4.2583,0.23812,0.0052824,0.94218,1.9421
1,2,0.80282,2.347,0.92999,0.82749,3.0884,3.294,4.2593,0.24414,0.0040927,0.9449,1.9398
1,2,0.80154,2.346,0.931,0.82968,3.0929,3.2936,4.2604,0.25028,0.003013,0.94813,1.9374
1,2,0.80021,2.3449,0.932,0.82864,3.0975,3.2933,4.2616,0.25658,0.0020751,0.95161,1.9348
1,2,0.79857,2.3436,0.93164,0.83116,3.1023,3.293,4.2631,0.26304,0.0012934,0.95563,1.9309
1,2,0.79713,2.3424,0.93262,0.83043,3.1072,3.2928,4.2645,0.26973,0.00071485,0.95971,1.9281
1,2,0.84197,2.355,0.85263,0.78633,2.9119,3.3563,4.2446,0.0037099,0.179,0.90341,1.9999
1,2,0.84181,2.3567,0.85439,0.78736,2.9128,3.3543,4.2429,0.0049579,0.17343,0.89878,2
1,2,0.84161,2.3582,0.85611,0.78835,2.9139,3.3524,4.2416,0.0065369,0.16813,0.89495,2
1,2,0.84141,2.3595,0.85783,0.78574,2.9153,3.3506,4.2404,0.0083797,0.16307,0.89152,2
1,2,0.84115,2.3606,0.85949,0.78669,2.9169,3.3489,4.2394,0.010542,0.15828,0.88889,1.9998
1,2,0.84093,2.3616,0.86116,0.78757,2.9186,3.3473,4.2385,0.012915,0.15372,0.88629,1.9998
1,2,0.84076,2.3626,0.86288,0.78835,2.9205,3.3457,4.2376,0.015527,0.1494,0.88377,2
1,2,0.84048,2.3632,0.86436,0.78915,2.9228,3.3443,4.2372,0.018645,0.1455,0.88262,1.9998
1,2,0.84026,2.3637,0.86593,0.78986,2.9252,3.343,4.2368,0.021894,0.14174,0.88138,1.9997
1,2,0.84013,2.3644,0.86767,0.79048,2.9276,3.3417,4.2362,0.025114,0.13798,0.87972,2
1,2,0.8398,2.3648,0.86913,0.78776,2.9301,3.3404,4.2359,0.028509,0.13434,0.87908,1.9997
1,2,0.83919,2.3646,0.87012,0.78886,2.9327,3.3391,4.2362,0.032135,0.13083,0.8799,1.9986
1,2,0.83931,2.3658,0.87241,0.78923,2.9351,3.3378,4.2352,0.035294,0.12709,0.87703,1.9997
1,2,0.83914,2.3664,0.87425,0.7899,2.9375,3.3365,4.2348,0.038682,0.12348,0.87571,1.9999
1,2,0.83887,2.3668,0.87595,0.79066,2.9401,3.3352,4.2344,0.042167,0.11994,0.87485,1.9999
1,2,0.8386,2.3672,0.8777,0.79142,2.9427,3.334,4.2341,0.045682,0.11643,0.87401,1.9999
1,2,0.83833,2.3676,0.8795,0.79219,2.9453,3.3328,4.2339,0.049227,0.11295,0.87317,2
1,2,0.83804,2.368,0.8813,0.7895,2.9479,3.3315,4.2336,0.052823,0.10952,0.87246,2
